sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
10070;DHT22;5074;53.720;10.014;2021-02-27T01:56:44;4.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T01:59:12;4.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:01:40;4.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:04:09;4.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:06:39;4.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:09:07;4.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:11:34;4.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:14:02;4.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:16:31;4.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:18:58;4.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:21:27;4.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:24:14;4.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:26:43;4.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:29:11;4.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:31:38;4.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:34:06;4.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:36:33;4.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:39:01;4.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:41:30;4.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:43:58;4.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:46:25;4.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:48:53;4.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:51:21;4.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:53:58;4.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:56:27;4.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T02:58:55;4.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:01:22;4.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:03:50;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:06:18;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:08:45;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:11:12;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:13:39;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:16:08;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:18:35;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:21:03;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:23:30;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:25:58;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:28:25;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:30:52;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:33:20;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:35:48;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:38:15;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:40:43;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:43:10;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:45:37;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:48:05;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:50:35;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:53:02;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:55:29;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T03:57:57;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:00:24;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:02:51;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:05:19;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:07:47;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:10:15;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:12:42;4.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:15:10;4.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:17:38;4.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:20:06;4.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:22:34;4.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:25:04;4.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:27:32;4.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:29:59;4.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:32:27;4.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:34:55;4.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:37:22;4.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:39:49;4.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:42:18;4.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:44:45;4.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:47:13;4.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:49:40;4.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:52:08;4.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:54:35;4.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:57:02;4.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T04:59:31;4.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:01:58;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:04:26;3.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:06:53;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:09:20;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:11:47;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:14:15;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:16:43;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:19:16;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:21:44;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:24:11;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:26:38;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:29:05;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:31:33;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:34:01;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:36:29;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:38:57;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:41:24;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:43:58;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:46:27;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:48:58;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:51:28;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:53:56;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:56:43;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T05:59:10;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:01:39;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:04:07;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:06:35;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:09:04;3.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:11:55;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:14:25;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:17:14;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:19:45;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:22:13;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:24:41;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:27:13;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:29:42;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:32:20;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:34:56;3.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:37:27;3.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:40:06;3.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:42:46;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:45:17;3.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:47:47;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:50:21;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:52:55;3.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:55:30;3.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T06:58:03;3.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:00:34;3.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:03:18;3.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:05:48;3.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:08:17;3.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:10:45;3.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:13:19;3.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:15:48;4.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:18:17;4.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:20:46;4.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:23:14;4.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:25:46;4.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:28:36;4.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:31:06;4.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:33:34;4.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:36:31;4.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:42:34;4.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:45:07;4.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:47:51;4.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:50:40;4.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:53:10;4.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:55:37;4.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T07:58:10;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:00:46;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:03:21;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:06:10;4.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:08:40;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:11:07;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:13:36;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:16:17;4.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:18:47;4.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:21:27;4.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:23:56;4.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:26:23;4.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:28:54;4.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:31:22;5.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:33:53;5.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:36:32;5.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:39:11;5.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:41:43;5.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:44:18;5.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:46:58;5.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:49:28;5.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:52:05;5.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:54:35;5.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:57:04;5.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T08:59:31;5.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:01:59;5.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:04:26;5.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:06:54;5.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:09:24;5.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:11:58;5.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:14:29;5.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:17:06;5.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:19:37;5.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:22:08;5.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:24:38;5.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:27:23;5.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:29:51;5.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:32:20;5.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:34:49;5.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:37:25;5.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:39:57;5.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:42:37;5.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:45:08;5.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:47:50;5.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:50:20;5.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:52:51;5.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:55:30;5.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T09:58:00;6.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:00:30;6.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:03:09;6.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:05:39;6.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:08:18;6.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:10:50;6.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:13:22;6.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:15:53;6.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:18:27;6.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:20:55;6.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:23:24;6.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:25:53;6.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:28:23;6.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:30:51;6.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:33:20;6.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:35:48;6.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:38:18;6.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:40:46;6.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:43:15;6.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:45:44;6.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:48:12;6.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:50:41;6.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:53:10;6.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:55:38;6.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T10:58:07;6.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:00:37;6.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:03:09;6.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:05:38;6.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:08:08;6.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:10:35;6.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:13:04;6.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:15:31;6.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:17:59;6.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:20:27;6.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:22:55;6.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:25:22;6.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:27:50;6.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:30:18;6.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:32:45;6.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:35:14;7.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:37:42;6.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:40:11;7.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:42:38;7.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:45:07;7.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:47:35;6.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:50:05;7.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:52:33;7.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:55:02;7.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:57:32;7.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T11:59:59;7.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:02:26;7.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:04:54;7.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:07:21;7.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:09:49;7.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:12:18;7.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:14:45;7.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:17:12;7.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:19:40;7.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:22:07;7.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:24:34;7.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:27:02;7.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:29:30;7.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:31:58;7.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:34:25;7.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:36:52;7.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:39:20;7.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:41:47;7.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:44:15;7.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:46:43;7.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:49:11;7.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:51:39;7.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:54:07;7.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:56:34;7.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T12:59:02;7.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:01:29;7.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:03:57;7.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:06:25;7.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:08:52;7.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:11:19;7.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:13:47;7.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:16:14;7.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:18:42;7.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:21:10;7.80;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:23:37;7.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:26:04;7.90;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:28:32;8.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:31:01;8.00;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:33:28;8.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:35:56;8.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:38:25;8.10;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:40:52;8.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:43:20;8.20;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:45:48;8.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:48:16;8.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:50:43;8.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:53:11;8.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:55:43;8.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T13:58:11;8.30;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:00:38;8.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:03:09;8.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:05:37;8.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:08:05;8.70;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:10:33;8.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:13:02;8.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:15:29;8.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:17:58;8.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:20:27;8.50;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:22:57;8.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:25:26;8.40;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:27:55;8.60;99.90
10070;DHT22;5074;53.720;10.014;2021-02-27T14:30:26;8.60;99.90
