Datum,Zeit,PM10,PM25,PM100
03Nov2021,20:18:57,9.0,11.0,13.0
03Nov2021,20:18:58,8.0,10.0,12.0
03Nov2021,20:18:59,8.0,10.0,12.0
03Nov2021,20:19:00,8.0,11.0,12.0
03Nov2021,20:19:01,8.0,11.0,12.0
03Nov2021,20:19:02,8.0,11.0,13.0
03Nov2021,20:19:03,8.0,11.0,13.0
03Nov2021,20:19:04,8.0,11.0,11.0
03Nov2021,20:19:05,8.0,11.0,11.0
03Nov2021,20:19:06,8.0,11.0,11.0
03Nov2021,20:19:07,8.0,11.0,11.0
03Nov2021,20:19:08,8.0,11.0,11.0
03Nov2021,20:19:09,9.0,11.0,11.0
03Nov2021,20:19:10,9.0,11.0,11.0
03Nov2021,20:19:11,9.0,11.0,12.0
03Nov2021,20:19:12,9.0,11.0,12.0
03Nov2021,20:19:13,9.0,12.0,12.0
03Nov2021,20:19:14,9.0,12.0,12.0
03Nov2021,20:19:15,9.0,12.0,12.0
03Nov2021,20:19:16,9.0,12.0,12.0
03Nov2021,20:19:17,9.0,12.0,12.0
03Nov2021,20:19:18,10.0,12.0,12.0
03Nov2021,20:19:19,10.0,12.0,12.0
03Nov2021,20:19:20,9.0,11.0,12.0
03Nov2021,20:19:21,9.0,11.0,12.0
03Nov2021,20:19:22,10.0,11.0,12.0
03Nov2021,20:19:23,10.0,11.0,12.0
03Nov2021,20:19:24,10.0,11.0,12.0
03Nov2021,20:19:25,10.0,11.0,12.0
03Nov2021,20:19:26,10.0,11.0,12.0
03Nov2021,20:19:27,9.0,10.0,11.0
03Nov2021,20:19:28,9.0,10.0,11.0
03Nov2021,20:19:29,8.0,10.0,10.0
03Nov2021,20:19:30,9.0,11.0,11.0
03Nov2021,20:19:31,9.0,11.0,11.0
03Nov2021,20:19:32,9.0,11.0,11.0
03Nov2021,20:19:33,9.0,11.0,11.0
03Nov2021,20:19:34,9.0,11.0,11.0
03Nov2021,20:19:35,9.0,11.0,11.0
03Nov2021,20:19:36,9.0,12.0,12.0
03Nov2021,20:19:37,9.0,11.0,12.0
03Nov2021,20:19:38,9.0,11.0,12.0
03Nov2021,20:19:39,8.0,10.0,11.0
03Nov2021,20:19:40,8.0,10.0,11.0
03Nov2021,20:19:41,8.0,10.0,10.0
03Nov2021,20:19:42,9.0,11.0,11.0
03Nov2021,20:19:43,9.0,12.0,12.0
03Nov2021,20:19:44,9.0,12.0,13.0
03Nov2021,20:19:45,9.0,12.0,13.0
03Nov2021,20:19:46,9.0,13.0,14.0
03Nov2021,20:19:47,9.0,13.0,14.0
03Nov2021,20:19:48,8.0,11.0,12.0
03Nov2021,20:19:49,8.0,11.0,12.0
03Nov2021,20:19:50,8.0,12.0,12.0
03Nov2021,20:19:51,8.0,12.0,12.0
03Nov2021,20:19:52,8.0,12.0,13.0
03Nov2021,20:19:53,8.0,12.0,13.0
03Nov2021,20:19:54,9.0,13.0,14.0
03Nov2021,20:19:55,9.0,13.0,14.0
03Nov2021,20:19:56,9.0,13.0,14.0
03Nov2021,20:19:57,8.0,12.0,13.0
03Nov2021,20:19:58,8.0,12.0,13.0
03Nov2021,20:19:59,8.0,13.0,14.0
03Nov2021,20:20:00,8.0,12.0,13.0
03Nov2021,20:20:01,8.0,12.0,13.0
03Nov2021,20:20:02,8.0,11.0,12.0
03Nov2021,20:20:03,8.0,11.0,12.0
03Nov2021,20:20:04,8.0,11.0,12.0
03Nov2021,20:20:05,8.0,11.0,12.0
03Nov2021,20:20:06,8.0,12.0,12.0
03Nov2021,20:20:07,7.0,10.0,11.0
03Nov2021,20:20:08,7.0,10.0,11.0
03Nov2021,20:20:09,8.0,11.0,11.0
03Nov2021,20:20:10,8.0,11.0,11.0
03Nov2021,20:20:11,8.0,11.0,11.0
03Nov2021,20:20:12,8.0,11.0,11.0
03Nov2021,20:20:13,8.0,11.0,11.0
03Nov2021,20:20:14,8.0,11.0,11.0
03Nov2021,20:20:15,8.0,11.0,11.0
03Nov2021,20:20:16,9.0,11.0,11.0
03Nov2021,20:20:17,9.0,11.0,11.0
03Nov2021,20:20:18,9.0,11.0,11.0
03Nov2021,20:20:19,9.0,11.0,11.0
03Nov2021,20:20:20,9.0,11.0,11.0
03Nov2021,20:20:21,9.0,11.0,11.0
03Nov2021,20:20:22,9.0,11.0,11.0
03Nov2021,20:20:23,9.0,11.0,11.0
03Nov2021,20:20:24,9.0,11.0,11.0
03Nov2021,20:20:25,9.0,11.0,11.0
03Nov2021,20:20:26,9.0,11.0,11.0
03Nov2021,20:20:27,9.0,11.0,12.0
03Nov2021,20:20:28,9.0,11.0,12.0
03Nov2021,20:20:29,9.0,11.0,12.0
03Nov2021,20:20:30,8.0,10.0,11.0
03Nov2021,20:20:31,8.0,10.0,11.0
03Nov2021,20:20:32,9.0,11.0,12.0
03Nov2021,20:20:33,9.0,11.0,12.0
03Nov2021,20:20:34,8.0,11.0,11.0
03Nov2021,20:20:35,8.0,11.0,12.0
03Nov2021,20:20:36,8.0,11.0,12.0
03Nov2021,20:20:37,9.0,12.0,12.0
03Nov2021,20:20:38,9.0,12.0,12.0
03Nov2021,20:20:39,9.0,11.0,12.0
03Nov2021,20:20:40,9.0,11.0,12.0
03Nov2021,20:20:41,9.0,12.0,13.0
03Nov2021,20:20:42,9.0,12.0,13.0
03Nov2021,20:20:43,9.0,12.0,13.0
03Nov2021,20:20:44,9.0,12.0,14.0
03Nov2021,20:20:45,9.0,12.0,14.0
03Nov2021,20:20:46,9.0,12.0,14.0
03Nov2021,20:20:47,9.0,12.0,14.0
03Nov2021,20:20:48,9.0,12.0,14.0
03Nov2021,20:20:49,9.0,12.0,14.0
03Nov2021,20:20:50,9.0,12.0,14.0
03Nov2021,20:20:51,10.0,13.0,14.0
03Nov2021,20:20:52,9.0,11.0,13.0
03Nov2021,20:20:53,9.0,11.0,13.0
03Nov2021,20:20:54,9.0,11.0,13.0
03Nov2021,20:20:55,9.0,11.0,13.0
03Nov2021,20:20:56,9.0,11.0,13.0
03Nov2021,20:20:57,9.0,11.0,13.0
03Nov2021,20:20:58,8.0,11.0,13.0
03Nov2021,20:20:59,8.0,11.0,13.0
03Nov2021,20:21:00,9.0,11.0,13.0
03Nov2021,20:21:01,9.0,11.0,13.0
03Nov2021,20:21:02,9.0,12.0,12.0
03Nov2021,20:21:03,9.0,12.0,12.0
03Nov2021,20:21:04,9.0,12.0,12.0
03Nov2021,20:21:05,9.0,12.0,13.0
03Nov2021,20:21:06,9.0,12.0,13.0
03Nov2021,20:21:07,9.0,11.0,12.0
03Nov2021,20:21:08,9.0,11.0,12.0
03Nov2021,20:21:09,9.0,11.0,12.0
03Nov2021,20:21:10,9.0,11.0,12.0
03Nov2021,20:21:11,9.0,12.0,13.0
03Nov2021,20:21:12,10.0,13.0,14.0
03Nov2021,20:21:13,10.0,13.0,14.0
03Nov2021,20:21:14,9.0,13.0,14.0
03Nov2021,20:21:15,9.0,13.0,14.0
03Nov2021,20:21:16,9.0,13.0,14.0
03Nov2021,20:21:17,9.0,13.0,14.0
03Nov2021,20:21:18,10.0,13.0,15.0
03Nov2021,20:21:19,10.0,13.0,14.0
03Nov2021,20:21:20,9.0,12.0,13.0
03Nov2021,20:21:21,9.0,12.0,13.0
03Nov2021,20:21:22,9.0,12.0,12.0
03Nov2021,20:21:23,9.0,12.0,12.0
03Nov2021,20:21:24,10.0,13.0,13.0
03Nov2021,20:21:25,10.0,13.0,13.0
03Nov2021,20:21:26,9.0,12.0,12.0
03Nov2021,20:21:27,9.0,12.0,12.0
03Nov2021,20:21:28,8.0,12.0,12.0
03Nov2021,20:21:29,9.0,13.0,13.0
03Nov2021,20:21:30,9.0,12.0,12.0
03Nov2021,20:21:31,9.0,12.0,12.0
03Nov2021,20:21:32,9.0,11.0,11.0
03Nov2021,20:21:33,8.0,10.0,10.0
03Nov2021,20:21:34,7.0,10.0,10.0
03Nov2021,20:21:35,8.0,10.0,10.0
03Nov2021,20:21:36,8.0,10.0,10.0
03Nov2021,20:21:37,8.0,10.0,11.0
03Nov2021,20:21:38,8.0,10.0,11.0
03Nov2021,20:21:39,8.0,10.0,10.0
03Nov2021,20:21:40,8.0,10.0,10.0
03Nov2021,20:21:41,9.0,10.0,11.0
03Nov2021,20:21:42,8.0,9.0,10.0
03Nov2021,20:21:43,8.0,9.0,10.0
03Nov2021,20:21:44,8.0,9.0,9.0
03Nov2021,20:21:45,8.0,9.0,9.0
03Nov2021,20:21:46,8.0,8.0,8.0
03Nov2021,20:21:47,8.0,8.0,8.0
03Nov2021,20:21:48,8.0,9.0,9.0
03Nov2021,20:21:49,8.0,9.0,9.0
03Nov2021,20:21:50,7.0,8.0,8.0
03Nov2021,20:21:51,7.0,8.0,9.0
03Nov2021,20:21:52,8.0,9.0,9.0
03Nov2021,20:21:53,8.0,9.0,9.0
03Nov2021,20:21:54,8.0,9.0,9.0
03Nov2021,20:21:55,7.0,9.0,9.0
03Nov2021,20:21:56,8.0,9.0,10.0
03Nov2021,20:21:57,8.0,9.0,10.0
03Nov2021,20:21:58,8.0,9.0,10.0
03Nov2021,20:21:59,8.0,9.0,10.0
03Nov2021,20:22:00,8.0,9.0,10.0
03Nov2021,20:22:01,8.0,9.0,10.0
03Nov2021,20:22:02,8.0,10.0,10.0
03Nov2021,20:22:03,7.0,9.0,9.0
03Nov2021,20:22:04,7.0,9.0,9.0
03Nov2021,20:22:05,8.0,10.0,12.0
03Nov2021,20:22:06,8.0,10.0,12.0
03Nov2021,20:22:07,8.0,10.0,11.0
03Nov2021,20:22:08,8.0,10.0,11.0
03Nov2021,20:22:09,8.0,10.0,11.0
03Nov2021,20:22:10,8.0,10.0,11.0
03Nov2021,20:22:11,8.0,10.0,11.0
03Nov2021,20:22:12,8.0,9.0,11.0
03Nov2021,20:22:13,8.0,9.0,11.0
03Nov2021,20:22:14,8.0,9.0,11.0
03Nov2021,20:22:15,8.0,9.0,11.0
03Nov2021,20:22:16,9.0,10.0,11.0
03Nov2021,20:22:17,8.0,10.0,11.0
03Nov2021,20:22:18,8.0,10.0,11.0
03Nov2021,20:22:19,8.0,10.0,12.0
03Nov2021,20:22:20,8.0,10.0,12.0
03Nov2021,20:22:21,8.0,10.0,12.0
03Nov2021,20:22:22,7.0,9.0,9.0
03Nov2021,20:22:23,7.0,9.0,9.0
03Nov2021,20:22:24,7.0,9.0,9.0
03Nov2021,20:22:25,7.0,9.0,9.0
03Nov2021,20:22:26,7.0,9.0,9.0
03Nov2021,20:22:27,7.0,9.0,9.0
03Nov2021,20:22:28,7.0,9.0,9.0
03Nov2021,20:22:29,7.0,9.0,9.0
03Nov2021,20:22:30,7.0,9.0,9.0
03Nov2021,20:22:31,7.0,9.0,9.0
03Nov2021,20:22:32,9.0,10.0,11.0
03Nov2021,20:22:33,8.0,10.0,11.0
03Nov2021,20:22:34,8.0,10.0,11.0
03Nov2021,20:22:35,8.0,10.0,11.0
03Nov2021,20:22:36,8.0,10.0,11.0
03Nov2021,20:22:37,8.0,10.0,11.0
03Nov2021,20:22:38,8.0,10.0,11.0
03Nov2021,20:22:39,8.0,11.0,11.0
03Nov2021,20:22:40,8.0,11.0,11.0
03Nov2021,20:22:41,8.0,11.0,11.0
03Nov2021,20:22:42,8.0,11.0,11.0
03Nov2021,20:22:43,8.0,11.0,11.0
03Nov2021,20:22:44,8.0,11.0,11.0
03Nov2021,20:22:45,8.0,11.0,11.0
03Nov2021,20:22:46,8.0,10.0,11.0
03Nov2021,20:22:47,9.0,11.0,11.0
03Nov2021,20:22:48,9.0,11.0,11.0
03Nov2021,20:22:49,8.0,10.0,10.0
03Nov2021,20:22:50,8.0,10.0,10.0
03Nov2021,20:22:51,8.0,10.0,10.0
03Nov2021,20:22:52,8.0,10.0,10.0
03Nov2021,20:22:53,8.0,10.0,10.0
03Nov2021,20:22:54,8.0,9.0,9.0
03Nov2021,20:22:55,8.0,9.0,9.0
03Nov2021,20:22:56,8.0,9.0,9.0
03Nov2021,20:22:57,8.0,9.0,9.0
03Nov2021,20:22:58,8.0,9.0,10.0
03Nov2021,20:22:59,8.0,9.0,10.0
03Nov2021,20:23:00,9.0,9.0,10.0
03Nov2021,20:23:01,9.0,10.0,10.0
03Nov2021,20:23:02,9.0,10.0,10.0
03Nov2021,20:23:03,8.0,10.0,10.0
03Nov2021,20:23:04,8.0,10.0,10.0
03Nov2021,20:23:05,9.0,10.0,11.0
03Nov2021,20:23:06,9.0,10.0,11.0
03Nov2021,20:23:07,8.0,10.0,11.0
03Nov2021,20:23:08,8.0,10.0,11.0
03Nov2021,20:23:09,8.0,10.0,11.0
03Nov2021,20:23:10,8.0,10.0,11.0
03Nov2021,20:23:11,7.0,9.0,10.0
03Nov2021,20:23:12,8.0,9.0,10.0
03Nov2021,20:23:13,8.0,9.0,10.0
03Nov2021,20:23:14,8.0,10.0,11.0
03Nov2021,20:23:15,8.0,10.0,11.0
03Nov2021,20:23:16,8.0,10.0,11.0
03Nov2021,20:23:17,9.0,11.0,11.0
03Nov2021,20:23:18,9.0,11.0,11.0
03Nov2021,20:23:19,9.0,11.0,11.0
03Nov2021,20:23:20,9.0,11.0,11.0
03Nov2021,20:23:21,9.0,11.0,11.0
03Nov2021,20:23:22,8.0,10.0,11.0
03Nov2021,20:23:23,8.0,10.0,11.0
03Nov2021,20:23:24,9.0,11.0,11.0
03Nov2021,20:23:25,9.0,11.0,11.0
03Nov2021,20:23:26,9.0,11.0,12.0
03Nov2021,20:23:27,9.0,11.0,12.0
03Nov2021,20:23:28,9.0,11.0,12.0
03Nov2021,20:23:29,9.0,11.0,12.0
03Nov2021,20:23:30,8.0,12.0,12.0
03Nov2021,20:23:31,9.0,12.0,12.0
03Nov2021,20:23:32,9.0,12.0,12.0
03Nov2021,20:23:33,9.0,12.0,12.0
03Nov2021,20:23:34,9.0,12.0,12.0
03Nov2021,20:23:35,9.0,12.0,13.0
03Nov2021,20:23:36,9.0,12.0,13.0
03Nov2021,20:23:37,9.0,11.0,12.0
03Nov2021,20:23:38,9.0,12.0,13.0
03Nov2021,20:23:39,9.0,12.0,13.0
03Nov2021,20:23:40,8.0,11.0,11.0
03Nov2021,20:23:41,8.0,11.0,11.0
03Nov2021,20:23:42,8.0,11.0,11.0
03Nov2021,20:23:43,8.0,11.0,11.0
03Nov2021,20:23:44,9.0,12.0,13.0
03Nov2021,20:23:45,9.0,11.0,12.0
03Nov2021,20:23:46,9.0,11.0,12.0
03Nov2021,20:23:47,10.0,11.0,12.0
03Nov2021,20:23:48,10.0,11.0,12.0
03Nov2021,20:23:49,10.0,11.0,12.0
03Nov2021,20:23:50,10.0,11.0,12.0
03Nov2021,20:23:51,10.0,11.0,13.0
03Nov2021,20:23:52,9.0,10.0,12.0
03Nov2021,20:23:53,9.0,10.0,12.0
03Nov2021,20:23:54,9.0,11.0,12.0
03Nov2021,20:23:55,9.0,11.0,12.0
03Nov2021,20:23:56,9.0,10.0,12.0
03Nov2021,20:23:57,9.0,10.0,12.0
03Nov2021,20:23:58,9.0,10.0,12.0
03Nov2021,20:23:59,8.0,9.0,11.0
03Nov2021,20:24:00,8.0,9.0,11.0
03Nov2021,20:24:01,9.0,10.0,11.0
03Nov2021,20:24:02,9.0,10.0,11.0
03Nov2021,20:24:03,8.0,10.0,11.0
03Nov2021,20:24:04,8.0,10.0,11.0
03Nov2021,20:24:05,8.0,10.0,11.0
03Nov2021,20:24:06,8.0,10.0,11.0
03Nov2021,20:24:07,7.0,8.0,9.0
03Nov2021,20:24:08,7.0,8.0,8.0
03Nov2021,20:24:09,7.0,8.0,8.0
03Nov2021,20:24:10,8.0,10.0,10.0
03Nov2021,20:24:11,8.0,10.0,10.0
03Nov2021,20:24:12,8.0,10.0,10.0
03Nov2021,20:24:13,8.0,10.0,10.0
03Nov2021,20:24:14,7.0,9.0,10.0
03Nov2021,20:24:15,7.0,9.0,10.0
03Nov2021,20:24:16,7.0,9.0,10.0
03Nov2021,20:24:17,8.0,9.0,10.0
03Nov2021,20:24:18,8.0,9.0,10.0
03Nov2021,20:24:19,8.0,9.0,10.0
03Nov2021,20:24:20,8.0,9.0,10.0
03Nov2021,20:24:21,8.0,9.0,10.0
03Nov2021,20:24:22,9.0,10.0,12.0
03Nov2021,20:24:23,9.0,10.0,12.0
03Nov2021,20:24:24,9.0,10.0,12.0
03Nov2021,20:24:25,9.0,10.0,12.0
03Nov2021,20:24:26,9.0,10.0,12.0
03Nov2021,20:24:27,9.0,10.0,12.0
03Nov2021,20:24:28,8.0,10.0,11.0
03Nov2021,20:24:29,7.0,8.0,9.0
03Nov2021,20:24:30,7.0,8.0,9.0
03Nov2021,20:24:31,7.0,8.0,9.0
03Nov2021,20:24:32,7.0,8.0,9.0
03Nov2021,20:24:33,7.0,8.0,9.0
03Nov2021,20:24:34,7.0,8.0,9.0
03Nov2021,20:24:35,7.0,8.0,9.0
03Nov2021,20:24:36,7.0,8.0,9.0
03Nov2021,20:24:37,7.0,8.0,9.0
03Nov2021,20:24:38,8.0,8.0,9.0
03Nov2021,20:24:39,8.0,8.0,9.0
03Nov2021,20:24:40,8.0,9.0,10.0
03Nov2021,20:24:41,8.0,9.0,10.0
03Nov2021,20:24:42,8.0,9.0,10.0
03Nov2021,20:24:43,7.0,9.0,9.0
03Nov2021,20:24:44,7.0,9.0,9.0
03Nov2021,20:24:45,8.0,9.0,10.0
03Nov2021,20:24:46,9.0,10.0,11.0
03Nov2021,20:24:47,9.0,10.0,11.0
03Nov2021,20:24:48,9.0,10.0,11.0
03Nov2021,20:24:49,9.0,11.0,12.0
03Nov2021,20:24:50,9.0,11.0,12.0
03Nov2021,20:24:51,9.0,11.0,12.0
03Nov2021,20:24:52,9.0,11.0,12.0
03Nov2021,20:24:53,9.0,11.0,12.0
03Nov2021,20:24:54,9.0,11.0,12.0
03Nov2021,20:24:55,9.0,11.0,12.0
03Nov2021,20:24:56,9.0,11.0,11.0
03Nov2021,20:24:57,9.0,11.0,11.0
03Nov2021,20:24:58,10.0,11.0,12.0
03Nov2021,20:24:59,10.0,11.0,13.0
03Nov2021,20:25:00,10.0,11.0,13.0
03Nov2021,20:25:01,10.0,11.0,13.0
03Nov2021,20:25:02,10.0,11.0,13.0
03Nov2021,20:25:03,10.0,12.0,13.0
