Datum,Zeit,PM10,PM25,PM100
15112021,23:21:26,10.0,15.0,15.0
15112021,23:21:27,10.0,15.0,15.0
15112021,23:21:28,10.0,15.0,15.0
15112021,23:21:29,10.0,14.0,15.0
15112021,23:21:30,10.0,14.0,16.0
15112021,23:21:31,10.0,14.0,16.0
15112021,23:21:32,10.0,14.0,16.0
15112021,23:21:33,10.0,14.0,16.0
15112021,23:21:34,9.0,14.0,15.0
15112021,23:21:35,9.0,14.0,15.0
15112021,23:21:36,10.0,14.0,16.0
15112021,23:21:37,11.0,15.0,17.0
15112021,23:21:38,11.0,15.0,17.0
15112021,23:21:39,11.0,15.0,16.0
15112021,23:21:40,11.0,15.0,16.0
15112021,23:21:41,11.0,16.0,18.0
15112021,23:21:42,11.0,16.0,18.0
15112021,23:21:43,11.0,16.0,17.0
15112021,23:21:44,10.0,15.0,17.0
15112021,23:21:45,10.0,16.0,17.0
15112021,23:21:46,10.0,16.0,16.0
15112021,23:21:47,10.0,14.0,14.0
15112021,23:21:48,9.0,15.0,15.0
15112021,23:21:49,10.0,15.0,15.0
15112021,23:21:50,10.0,16.0,17.0
15112021,23:21:51,11.0,17.0,18.0
15112021,23:21:52,11.0,17.0,18.0
15112021,23:21:53,11.0,18.0,19.0
15112021,23:21:54,10.0,17.0,19.0
15112021,23:21:55,10.0,17.0,19.0
15112021,23:21:56,10.0,17.0,19.0
15112021,23:21:57,11.0,18.0,20.0
15112021,23:21:58,11.0,18.0,20.0
15112021,23:21:59,11.0,18.0,21.0
15112021,23:22:00,11.0,18.0,21.0
15112021,23:22:01,10.0,16.0,18.0
15112021,23:22:02,10.0,16.0,18.0
15112021,23:22:03,10.0,16.0,18.0
15112021,23:22:04,11.0,17.0,18.0
15112021,23:22:05,11.0,17.0,18.0
15112021,23:22:06,11.0,16.0,18.0
15112021,23:22:07,11.0,16.0,18.0
15112021,23:22:08,10.0,16.0,18.0
15112021,23:22:09,10.0,16.0,18.0
15112021,23:22:10,10.0,15.0,16.0
15112021,23:22:11,10.0,15.0,16.0
15112021,23:22:12,10.0,15.0,16.0
15112021,23:22:13,10.0,15.0,16.0
15112021,23:22:14,10.0,15.0,16.0
15112021,23:22:15,10.0,16.0,17.0
15112021,23:22:16,11.0,17.0,18.0
15112021,23:22:17,11.0,17.0,18.0
15112021,23:22:18,11.0,17.0,18.0
15112021,23:22:19,11.0,17.0,18.0
15112021,23:22:20,12.0,17.0,18.0
15112021,23:22:21,12.0,16.0,18.0
15112021,23:22:22,12.0,16.0,18.0
15112021,23:22:23,12.0,16.0,18.0
15112021,23:22:24,12.0,17.0,18.0
15112021,23:22:25,12.0,17.0,18.0
15112021,23:22:26,12.0,17.0,18.0
15112021,23:22:27,12.0,16.0,17.0
15112021,23:22:28,12.0,16.0,17.0
15112021,23:22:29,12.0,16.0,17.0
15112021,23:22:30,12.0,16.0,17.0
15112021,23:22:31,12.0,16.0,17.0
15112021,23:22:32,12.0,16.0,16.0
15112021,23:22:33,12.0,16.0,16.0
15112021,23:22:34,12.0,17.0,17.0
15112021,23:22:35,12.0,17.0,17.0
15112021,23:22:36,12.0,17.0,17.0
15112021,23:22:37,12.0,17.0,17.0
15112021,23:22:38,13.0,17.0,18.0
15112021,23:22:39,13.0,17.0,18.0
15112021,23:22:40,13.0,17.0,18.0
15112021,23:22:41,13.0,18.0,19.0
15112021,23:22:42,13.0,18.0,19.0
15112021,23:22:43,13.0,18.0,19.0
15112021,23:22:44,13.0,18.0,19.0
15112021,23:22:45,13.0,17.0,19.0
15112021,23:22:46,12.0,17.0,19.0
15112021,23:22:47,12.0,17.0,19.0
15112021,23:22:48,12.0,17.0,19.0
15112021,23:22:49,12.0,17.0,19.0
15112021,23:22:50,12.0,16.0,18.0
15112021,23:22:51,12.0,16.0,18.0
15112021,23:22:52,12.0,16.0,18.0
15112021,23:22:53,12.0,16.0,18.0
15112021,23:22:54,12.0,16.0,18.0
15112021,23:22:55,11.0,16.0,19.0
15112021,23:22:56,11.0,16.0,19.0
15112021,23:22:57,11.0,16.0,19.0
15112021,23:22:58,11.0,16.0,19.0
15112021,23:22:59,11.0,15.0,18.0
15112021,23:23:00,11.0,15.0,18.0
15112021,23:23:01,11.0,15.0,17.0
15112021,23:23:02,11.0,15.0,17.0
15112021,23:23:03,11.0,15.0,17.0
15112021,23:23:04,11.0,15.0,16.0
15112021,23:23:05,11.0,15.0,16.0
15112021,23:23:06,11.0,15.0,16.0
15112021,23:23:07,11.0,15.0,16.0
15112021,23:23:08,11.0,16.0,17.0
15112021,23:23:09,11.0,15.0,16.0
15112021,23:23:10,11.0,15.0,16.0
15112021,23:23:11,11.0,15.0,16.0
15112021,23:23:12,11.0,15.0,16.0
15112021,23:23:13,11.0,15.0,15.0
15112021,23:23:14,11.0,15.0,15.0
15112021,23:23:15,11.0,14.0,14.0
15112021,23:23:16,11.0,14.0,14.0
15112021,23:23:17,11.0,14.0,14.0
15112021,23:23:18,11.0,15.0,15.0
15112021,23:23:19,10.0,14.0,14.0
15112021,23:23:20,10.0,14.0,14.0
15112021,23:23:21,11.0,14.0,15.0
15112021,23:23:22,11.0,14.0,15.0
15112021,23:23:23,10.0,14.0,14.0
15112021,23:23:24,10.0,14.0,14.0
15112021,23:23:25,10.0,13.0,13.0
15112021,23:23:26,10.0,13.0,13.0
15112021,23:23:27,10.0,13.0,13.0
15112021,23:23:28,10.0,13.0,13.0
15112021,23:23:29,10.0,13.0,13.0
15112021,23:23:30,10.0,13.0,14.0
15112021,23:23:31,10.0,13.0,14.0
15112021,23:23:32,11.0,14.0,15.0
15112021,23:23:33,11.0,14.0,15.0
15112021,23:23:34,11.0,14.0,14.0
15112021,23:23:35,11.0,14.0,14.0
15112021,23:23:36,11.0,14.0,14.0
15112021,23:23:37,11.0,14.0,15.0
15112021,23:23:38,11.0,14.0,15.0
15112021,23:23:39,12.0,15.0,15.0
15112021,23:23:40,12.0,15.0,15.0
15112021,23:23:41,12.0,16.0,16.0
15112021,23:23:42,12.0,16.0,16.0
15112021,23:23:43,12.0,16.0,16.0
15112021,23:23:44,12.0,16.0,16.0
15112021,23:23:45,12.0,16.0,16.0
15112021,23:23:46,12.0,16.0,16.0
15112021,23:23:47,12.0,16.0,16.0
15112021,23:23:48,10.0,14.0,14.0
15112021,23:23:49,10.0,14.0,14.0
15112021,23:23:50,10.0,14.0,14.0
15112021,23:23:51,11.0,16.0,16.0
15112021,23:23:52,11.0,16.0,16.0
15112021,23:23:53,11.0,16.0,16.0
15112021,23:23:54,11.0,16.0,16.0
15112021,23:23:55,11.0,15.0,15.0
15112021,23:23:56,11.0,15.0,15.0
15112021,23:23:57,10.0,15.0,15.0
15112021,23:23:58,10.0,15.0,15.0
15112021,23:23:59,11.0,16.0,16.0
15112021,23:24:00,11.0,16.0,17.0
15112021,23:24:01,11.0,16.0,17.0
15112021,23:24:02,10.0,16.0,17.0
15112021,23:24:03,10.0,16.0,17.0
15112021,23:24:04,11.0,17.0,17.0
15112021,23:24:05,11.0,17.0,17.0
15112021,23:24:06,11.0,17.0,18.0
15112021,23:24:07,11.0,17.0,17.0
15112021,23:24:08,11.0,17.0,17.0
15112021,23:24:09,11.0,16.0,17.0
15112021,23:24:10,11.0,16.0,17.0
15112021,23:24:11,11.0,16.0,17.0
15112021,23:24:12,11.0,16.0,17.0
15112021,23:24:13,11.0,15.0,16.0
15112021,23:24:14,11.0,16.0,16.0
15112021,23:24:15,11.0,16.0,16.0
15112021,23:24:16,11.0,15.0,15.0
15112021,23:24:17,11.0,15.0,15.0
15112021,23:24:18,12.0,15.0,15.0
15112021,23:24:19,12.0,15.0,15.0
15112021,23:24:20,12.0,15.0,15.0
15112021,23:24:21,12.0,15.0,15.0
15112021,23:24:22,12.0,15.0,15.0
15112021,23:24:23,11.0,15.0,15.0
15112021,23:24:24,11.0,15.0,15.0
15112021,23:24:25,11.0,16.0,16.0
15112021,23:24:26,11.0,16.0,16.0
15112021,23:24:27,11.0,16.0,16.0
15112021,23:24:28,11.0,16.0,16.0
15112021,23:24:29,11.0,16.0,16.0
15112021,23:24:30,12.0,18.0,18.0
15112021,23:24:31,12.0,18.0,18.0
15112021,23:24:32,12.0,17.0,17.0
15112021,23:24:33,12.0,17.0,17.0
15112021,23:24:34,12.0,17.0,18.0
15112021,23:24:35,12.0,17.0,18.0
15112021,23:24:36,11.0,16.0,17.0
15112021,23:24:37,11.0,16.0,17.0
15112021,23:24:38,11.0,16.0,17.0
15112021,23:24:39,11.0,17.0,17.0
15112021,23:24:40,11.0,17.0,17.0
15112021,23:24:41,12.0,17.0,17.0
15112021,23:24:42,12.0,17.0,17.0
15112021,23:24:43,11.0,16.0,16.0
15112021,23:24:44,11.0,15.0,15.0
15112021,23:24:45,11.0,15.0,15.0
15112021,23:24:46,11.0,16.0,16.0
15112021,23:24:47,11.0,16.0,16.0
15112021,23:24:48,11.0,16.0,16.0
15112021,23:24:49,11.0,16.0,16.0
15112021,23:24:50,11.0,16.0,16.0
15112021,23:24:51,11.0,15.0,15.0
15112021,23:24:52,11.0,15.0,15.0
15112021,23:24:53,11.0,15.0,15.0
15112021,23:24:54,11.0,15.0,15.0
15112021,23:24:55,11.0,15.0,15.0
15112021,23:24:56,11.0,15.0,15.0
15112021,23:24:57,11.0,15.0,15.0
15112021,23:24:58,11.0,15.0,15.0
15112021,23:24:59,11.0,15.0,15.0
15112021,23:25:00,11.0,16.0,16.0
15112021,23:25:01,11.0,16.0,16.0
15112021,23:25:02,11.0,16.0,17.0
15112021,23:25:03,11.0,16.0,17.0
15112021,23:25:04,11.0,15.0,16.0
15112021,23:25:05,10.0,15.0,15.0
15112021,23:25:06,10.0,15.0,15.0
15112021,23:25:07,10.0,15.0,16.0
15112021,23:25:08,10.0,15.0,16.0
15112021,23:25:09,10.0,15.0,16.0
15112021,23:25:10,10.0,15.0,16.0
15112021,23:25:11,10.0,15.0,16.0
15112021,23:25:12,10.0,15.0,16.0
15112021,23:25:13,10.0,15.0,16.0
15112021,23:25:14,10.0,15.0,17.0
15112021,23:25:15,10.0,15.0,17.0
15112021,23:25:16,10.0,14.0,16.0
15112021,23:25:17,10.0,14.0,16.0
15112021,23:25:18,10.0,14.0,15.0
15112021,23:25:19,10.0,14.0,15.0
15112021,23:25:20,10.0,13.0,15.0
15112021,23:25:21,10.0,13.0,15.0
15112021,23:25:22,10.0,13.0,15.0
15112021,23:25:23,10.0,14.0,16.0
15112021,23:25:24,10.0,14.0,16.0
15112021,23:25:25,10.0,13.0,15.0
15112021,23:25:26,10.0,13.0,15.0
15112021,23:25:27,11.0,15.0,16.0
15112021,23:25:28,11.0,15.0,16.0
15112021,23:25:29,11.0,15.0,16.0
15112021,23:25:30,11.0,15.0,16.0
15112021,23:25:31,11.0,15.0,16.0
15112021,23:25:32,11.0,14.0,15.0
15112021,23:25:33,11.0,14.0,15.0
15112021,23:25:34,11.0,14.0,15.0
15112021,23:25:35,10.0,14.0,15.0
15112021,23:25:36,10.0,14.0,15.0
15112021,23:25:37,10.0,14.0,15.0
15112021,23:25:38,10.0,14.0,15.0
15112021,23:25:39,10.0,14.0,14.0
15112021,23:25:40,10.0,14.0,14.0
15112021,23:25:41,11.0,14.0,14.0
15112021,23:25:42,11.0,15.0,15.0
15112021,23:25:43,11.0,15.0,15.0
15112021,23:25:44,11.0,14.0,14.0
15112021,23:25:45,10.0,13.0,13.0
15112021,23:25:46,10.0,13.0,13.0
15112021,23:25:47,10.0,13.0,13.0
15112021,23:25:48,11.0,14.0,15.0
15112021,23:25:49,11.0,14.0,15.0
15112021,23:25:50,11.0,14.0,15.0
15112021,23:25:51,11.0,14.0,15.0
15112021,23:25:52,11.0,14.0,15.0
15112021,23:25:53,11.0,14.0,15.0
15112021,23:25:54,11.0,14.0,15.0
15112021,23:25:55,11.0,15.0,16.0
15112021,23:25:56,11.0,15.0,17.0
15112021,23:25:57,11.0,15.0,17.0
15112021,23:25:58,11.0,15.0,17.0
15112021,23:25:59,11.0,15.0,17.0
15112021,23:26:00,10.0,14.0,15.0
15112021,23:26:01,10.0,14.0,15.0
15112021,23:26:02,10.0,14.0,16.0
15112021,23:26:03,11.0,15.0,16.0
15112021,23:26:04,11.0,15.0,16.0
15112021,23:26:05,11.0,14.0,15.0
15112021,23:26:06,11.0,14.0,15.0
15112021,23:26:07,11.0,15.0,16.0
15112021,23:26:08,11.0,15.0,16.0
15112021,23:26:09,11.0,15.0,16.0
15112021,23:26:10,11.0,15.0,16.0
15112021,23:26:11,11.0,15.0,16.0
15112021,23:26:12,12.0,16.0,16.0
15112021,23:26:13,12.0,16.0,16.0
15112021,23:26:14,11.0,14.0,15.0
15112021,23:26:15,11.0,14.0,15.0
15112021,23:26:16,11.0,15.0,15.0
15112021,23:26:17,11.0,15.0,15.0
15112021,23:26:18,12.0,15.0,15.0
15112021,23:26:19,11.0,15.0,15.0
15112021,23:26:20,11.0,15.0,15.0
15112021,23:26:21,11.0,15.0,15.0
15112021,23:26:22,11.0,15.0,15.0
15112021,23:26:23,11.0,15.0,15.0
15112021,23:26:24,11.0,15.0,15.0
15112021,23:26:25,11.0,15.0,15.0
15112021,23:26:26,11.0,15.0,15.0
15112021,23:26:27,11.0,15.0,15.0
15112021,23:26:28,12.0,16.0,16.0
15112021,23:26:29,12.0,16.0,16.0
15112021,23:26:30,11.0,15.0,15.0
15112021,23:26:31,11.0,15.0,15.0
15112021,23:26:32,11.0,15.0,15.0
15112021,23:26:33,11.0,15.0,15.0
15112021,23:26:34,11.0,15.0,15.0
15112021,23:26:35,11.0,16.0,16.0
15112021,23:26:36,11.0,16.0,16.0
15112021,23:26:37,12.0,16.0,17.0
15112021,23:26:38,12.0,16.0,17.0
15112021,23:26:39,12.0,17.0,18.0
15112021,23:26:40,13.0,17.0,17.0
15112021,23:26:41,13.0,17.0,17.0
15112021,23:26:42,12.0,18.0,19.0
15112021,23:26:43,12.0,18.0,19.0
15112021,23:26:44,12.0,18.0,19.0
15112021,23:26:45,11.0,17.0,18.0
15112021,23:26:46,11.0,18.0,19.0
15112021,23:26:47,11.0,18.0,19.0
15112021,23:26:48,11.0,19.0,19.0
15112021,23:26:49,11.0,18.0,18.0
15112021,23:26:50,10.0,17.0,18.0
15112021,23:26:51,10.0,17.0,18.0
15112021,23:26:52,10.0,16.0,16.0
15112021,23:26:53,10.0,16.0,16.0
15112021,23:26:54,11.0,17.0,17.0
15112021,23:26:55,11.0,17.0,17.0
15112021,23:26:56,11.0,17.0,17.0
15112021,23:26:57,12.0,17.0,17.0
15112021,23:26:58,11.0,16.0,17.0
15112021,23:26:59,11.0,16.0,17.0
15112021,23:27:00,12.0,17.0,18.0
15112021,23:27:01,12.0,17.0,18.0
15112021,23:27:02,12.0,18.0,18.0
15112021,23:27:03,12.0,18.0,18.0
15112021,23:27:04,12.0,18.0,18.0
15112021,23:27:05,12.0,18.0,18.0
15112021,23:27:06,12.0,18.0,18.0
15112021,23:27:07,12.0,17.0,18.0
15112021,23:27:08,12.0,17.0,18.0
15112021,23:27:09,12.0,17.0,18.0
15112021,23:27:10,12.0,17.0,18.0
15112021,23:27:11,12.0,16.0,17.0
15112021,23:27:12,12.0,16.0,17.0
15112021,23:27:13,12.0,18.0,18.0
15112021,23:27:14,11.0,18.0,18.0
15112021,23:27:15,11.0,18.0,18.0
15112021,23:27:16,12.0,17.0,18.0
15112021,23:27:17,12.0,17.0,18.0
15112021,23:27:18,11.0,17.0,18.0
15112021,23:27:19,11.0,17.0,18.0
15112021,23:27:20,11.0,16.0,17.0
15112021,23:27:21,11.0,16.0,17.0
15112021,23:27:22,11.0,16.0,17.0
15112021,23:27:23,11.0,16.0,17.0
15112021,23:27:24,11.0,16.0,17.0
15112021,23:27:25,11.0,17.0,17.0
15112021,23:27:26,11.0,17.0,17.0
15112021,23:27:27,11.0,17.0,17.0
15112021,23:27:28,11.0,17.0,18.0
15112021,23:27:29,11.0,17.0,18.0
15112021,23:27:30,11.0,16.0,17.0
15112021,23:27:31,11.0,16.0,17.0
15112021,23:27:32,12.0,16.0,17.0
15112021,23:27:33,12.0,16.0,17.0
15112021,23:27:34,12.0,17.0,17.0
15112021,23:27:35,12.0,17.0,17.0
15112021,23:27:36,12.0,17.0,17.0
15112021,23:27:37,11.0,16.0,17.0
15112021,23:27:38,11.0,16.0,17.0
15112021,23:27:39,11.0,17.0,18.0
15112021,23:27:40,11.0,17.0,18.0
15112021,23:27:41,11.0,17.0,18.0
15112021,23:27:42,11.0,17.0,18.0
15112021,23:27:43,11.0,17.0,18.0
15112021,23:27:44,12.0,17.0,18.0
15112021,23:27:45,12.0,17.0,18.0
15112021,23:27:46,12.0,17.0,17.0
15112021,23:27:47,12.0,17.0,17.0
15112021,23:27:48,12.0,16.0,17.0
15112021,23:27:49,11.0,16.0,17.0
15112021,23:27:50,11.0,15.0,16.0
15112021,23:27:51,11.0,15.0,16.0
15112021,23:27:52,11.0,15.0,16.0
15112021,23:27:53,11.0,15.0,16.0
15112021,23:27:54,11.0,15.0,16.0
15112021,23:27:55,12.0,16.0,17.0
15112021,23:27:56,12.0,16.0,17.0
15112021,23:27:57,12.0,15.0,16.0
15112021,23:27:58,12.0,16.0,16.0
15112021,23:27:59,12.0,16.0,16.0
15112021,23:28:00,11.0,15.0,16.0
15112021,23:28:01,11.0,15.0,16.0
15112021,23:28:02,11.0,15.0,16.0
15112021,23:28:03,11.0,15.0,16.0
15112021,23:28:04,11.0,15.0,15.0
15112021,23:28:05,11.0,15.0,15.0
15112021,23:28:06,11.0,15.0,15.0
15112021,23:28:07,11.0,16.0,16.0
15112021,23:28:08,11.0,16.0,16.0
15112021,23:28:09,11.0,15.0,15.0
15112021,23:28:10,11.0,15.0,15.0
15112021,23:28:11,11.0,16.0,16.0
15112021,23:28:12,11.0,15.0,15.0
15112021,23:28:13,11.0,15.0,15.0
15112021,23:28:14,11.0,15.0,15.0
15112021,23:28:15,11.0,15.0,15.0
15112021,23:28:16,12.0,16.0,16.0
15112021,23:28:17,12.0,16.0,16.0
15112021,23:28:18,12.0,15.0,15.0
15112021,23:28:19,11.0,15.0,15.0
15112021,23:28:20,11.0,16.0,16.0
15112021,23:28:21,11.0,16.0,16.0
15112021,23:28:22,11.0,16.0,16.0
15112021,23:28:23,12.0,16.0,16.0
15112021,23:28:24,12.0,16.0,16.0
15112021,23:28:25,12.0,16.0,16.0
15112021,23:28:26,12.0,16.0,16.0
15112021,23:28:27,12.0,16.0,16.0
15112021,23:28:28,11.0,15.0,15.0
15112021,23:28:29,11.0,15.0,15.0
15112021,23:28:30,10.0,15.0,15.0
15112021,23:28:31,10.0,15.0,15.0
15112021,23:28:32,11.0,15.0,15.0
15112021,23:28:33,11.0,15.0,15.0
15112021,23:28:34,11.0,15.0,15.0
15112021,23:28:35,10.0,15.0,15.0
15112021,23:28:36,10.0,15.0,15.0
15112021,23:28:37,11.0,16.0,16.0
15112021,23:28:38,11.0,16.0,16.0
15112021,23:28:39,10.0,15.0,15.0
15112021,23:28:40,9.0,14.0,14.0
15112021,23:28:41,9.0,14.0,14.0
15112021,23:28:42,9.0,15.0,15.0
15112021,23:28:43,10.0,16.0,16.0
15112021,23:28:44,10.0,16.0,16.0
15112021,23:28:45,10.0,16.0,16.0
15112021,23:28:46,11.0,16.0,16.0
15112021,23:28:47,10.0,15.0,15.0
15112021,23:28:48,10.0,15.0,15.0
15112021,23:28:49,10.0,16.0,16.0
15112021,23:28:50,10.0,16.0,16.0
15112021,23:28:51,10.0,16.0,16.0
15112021,23:28:52,10.0,16.0,16.0
15112021,23:28:53,10.0,17.0,18.0
15112021,23:28:54,10.0,17.0,18.0
15112021,23:28:55,10.0,16.0,17.0
15112021,23:28:56,11.0,16.0,17.0
15112021,23:28:57,10.0,15.0,16.0
15112021,23:28:58,10.0,15.0,16.0
15112021,23:28:59,9.0,16.0,17.0
15112021,23:29:00,9.0,16.0,18.0
15112021,23:29:01,9.0,15.0,15.0
15112021,23:29:02,9.0,15.0,16.0
15112021,23:29:03,9.0,13.0,14.0
15112021,23:29:04,9.0,14.0,15.0
15112021,23:29:05,9.0,14.0,15.0
15112021,23:29:06,9.0,14.0,15.0
15112021,23:29:07,10.0,15.0,15.0
15112021,23:29:08,10.0,15.0,15.0
15112021,23:29:09,10.0,15.0,16.0
15112021,23:29:10,10.0,15.0,16.0
15112021,23:29:11,10.0,14.0,15.0
15112021,23:29:12,10.0,14.0,15.0
15112021,23:29:13,11.0,15.0,16.0
15112021,23:29:14,11.0,15.0,16.0
15112021,23:29:15,11.0,15.0,16.0
15112021,23:29:16,9.0,14.0,15.0
15112021,23:29:17,9.0,14.0,15.0
15112021,23:29:18,10.0,14.0,15.0
15112021,23:29:19,10.0,14.0,15.0
15112021,23:29:20,9.0,14.0,15.0
15112021,23:29:21,10.0,14.0,15.0
15112021,23:29:22,10.0,14.0,15.0
15112021,23:29:23,10.0,14.0,15.0
15112021,23:29:24,10.0,14.0,15.0
15112021,23:29:25,11.0,16.0,16.0
15112021,23:29:26,11.0,16.0,16.0
15112021,23:29:27,11.0,15.0,15.0
15112021,23:29:28,10.0,14.0,14.0
15112021,23:29:29,10.0,14.0,14.0
15112021,23:29:30,10.0,14.0,15.0
15112021,23:29:31,10.0,14.0,15.0
15112021,23:29:32,9.0,14.0,14.0
15112021,23:29:33,9.0,14.0,14.0
15112021,23:29:34,9.0,13.0,14.0
15112021,23:29:35,10.0,14.0,15.0
15112021,23:29:36,10.0,14.0,15.0
15112021,23:29:37,11.0,15.0,15.0
15112021,23:29:38,11.0,15.0,15.0
15112021,23:29:39,10.0,14.0,15.0
15112021,23:29:40,10.0,14.0,15.0
15112021,23:29:41,10.0,15.0,15.0
15112021,23:29:42,10.0,14.0,15.0
15112021,23:29:43,10.0,14.0,15.0
15112021,23:29:44,10.0,14.0,15.0
15112021,23:29:45,10.0,14.0,15.0
15112021,23:29:46,10.0,16.0,16.0
15112021,23:29:47,10.0,15.0,15.0
15112021,23:29:48,11.0,16.0,16.0
15112021,23:29:49,10.0,16.0,17.0
15112021,23:29:50,10.0,17.0,17.0
15112021,23:29:51,11.0,19.0,19.0
15112021,23:29:52,11.0,19.0,19.0
15112021,23:29:53,11.0,19.0,20.0
15112021,23:29:54,11.0,20.0,20.0
15112021,23:29:55,11.0,18.0,18.0
15112021,23:29:56,11.0,18.0,19.0
15112021,23:29:57,11.0,19.0,19.0
15112021,23:29:58,11.0,19.0,19.0
15112021,23:29:59,11.0,19.0,19.0
15112021,23:30:00,11.0,18.0,19.0
15112021,23:30:01,11.0,18.0,19.0
15112021,23:30:02,11.0,19.0,19.0
15112021,23:30:03,11.0,19.0,19.0
15112021,23:30:04,11.0,18.0,18.0
15112021,23:30:05,11.0,18.0,18.0
15112021,23:30:06,11.0,17.0,18.0
15112021,23:30:07,11.0,17.0,18.0
15112021,23:30:08,10.0,17.0,18.0
15112021,23:30:09,10.0,16.0,18.0
15112021,23:30:10,10.0,16.0,18.0
15112021,23:30:11,11.0,17.0,18.0
15112021,23:30:12,11.0,17.0,18.0
15112021,23:30:13,10.0,17.0,19.0
15112021,23:30:14,10.0,17.0,19.0
15112021,23:30:15,10.0,16.0,18.0
15112021,23:30:16,10.0,16.0,19.0
15112021,23:30:17,10.0,16.0,19.0
15112021,23:30:18,10.0,16.0,18.0
15112021,23:30:19,10.0,16.0,18.0
15112021,23:30:20,10.0,16.0,17.0
15112021,23:30:21,11.0,16.0,18.0
15112021,23:30:22,11.0,16.0,18.0
15112021,23:30:23,11.0,16.0,18.0
15112021,23:30:24,11.0,16.0,18.0
15112021,23:30:25,11.0,16.0,17.0
15112021,23:30:26,11.0,16.0,17.0
15112021,23:30:27,11.0,16.0,17.0
15112021,23:30:28,11.0,16.0,17.0
15112021,23:30:29,12.0,16.0,18.0
15112021,23:30:30,12.0,16.0,17.0
15112021,23:30:31,12.0,16.0,17.0
15112021,23:30:32,11.0,16.0,17.0
15112021,23:30:33,11.0,16.0,17.0
15112021,23:30:34,12.0,16.0,17.0
15112021,23:30:35,12.0,16.0,17.0
15112021,23:30:36,12.0,17.0,18.0
15112021,23:30:37,12.0,17.0,18.0
15112021,23:30:38,12.0,17.0,18.0
15112021,23:30:39,12.0,17.0,18.0
15112021,23:30:40,12.0,17.0,18.0
15112021,23:30:41,12.0,17.0,18.0
15112021,23:30:42,12.0,17.0,18.0
15112021,23:30:43,12.0,17.0,18.0
15112021,23:30:44,12.0,17.0,18.0
15112021,23:30:45,12.0,17.0,18.0
15112021,23:30:46,11.0,16.0,16.0
15112021,23:30:47,11.0,16.0,16.0
15112021,23:30:48,12.0,16.0,16.0
15112021,23:30:49,12.0,16.0,16.0
15112021,23:30:50,12.0,16.0,16.0
15112021,23:30:51,12.0,16.0,16.0
15112021,23:30:52,12.0,16.0,16.0
15112021,23:30:53,12.0,15.0,15.0
15112021,23:30:54,12.0,15.0,15.0
15112021,23:30:55,12.0,14.0,15.0
15112021,23:30:56,12.0,14.0,15.0
15112021,23:30:57,12.0,14.0,15.0
15112021,23:30:58,12.0,14.0,15.0
15112021,23:30:59,11.0,14.0,15.0
15112021,23:31:00,12.0,14.0,15.0
15112021,23:31:01,12.0,14.0,15.0
15112021,23:31:02,11.0,14.0,15.0
15112021,23:31:03,11.0,14.0,15.0
15112021,23:31:04,12.0,14.0,15.0
15112021,23:31:05,12.0,14.0,15.0
15112021,23:31:06,12.0,15.0,16.0
15112021,23:31:07,12.0,15.0,16.0
15112021,23:31:08,12.0,15.0,16.0
15112021,23:31:09,10.0,13.0,14.0
15112021,23:31:10,10.0,13.0,14.0
15112021,23:31:11,10.0,13.0,14.0
