Datum,Zeit,PM10,PM25,PM100
04Nov2021,19:51:09,20.0,23.0,25.0
04Nov2021,19:51:10,19.0,23.0,25.0
04Nov2021,19:51:11,19.0,22.0,23.0
04Nov2021,19:51:12,19.0,22.0,23.0
04Nov2021,19:51:13,18.0,22.0,23.0
04Nov2021,19:51:14,18.0,22.0,23.0
04Nov2021,19:51:15,19.0,22.0,23.0
04Nov2021,19:51:16,19.0,22.0,23.0
04Nov2021,19:51:17,19.0,22.0,24.0
04Nov2021,19:51:18,18.0,22.0,23.0
04Nov2021,19:51:19,18.0,22.0,23.0
04Nov2021,19:51:20,18.0,23.0,24.0
04Nov2021,19:51:21,18.0,23.0,24.0
04Nov2021,19:51:22,17.0,22.0,24.0
04Nov2021,19:51:23,17.0,22.0,24.0
04Nov2021,19:51:24,17.0,22.0,24.0
04Nov2021,19:51:25,17.0,21.0,23.0
04Nov2021,19:51:26,17.0,21.0,23.0
04Nov2021,19:51:27,17.0,21.0,23.0
04Nov2021,19:51:28,17.0,21.0,23.0
04Nov2021,19:51:29,17.0,21.0,23.0
04Nov2021,19:51:30,17.0,21.0,23.0
04Nov2021,19:51:31,17.0,21.0,22.0
04Nov2021,19:51:32,17.0,21.0,22.0
04Nov2021,19:51:33,17.0,22.0,22.0
04Nov2021,19:51:34,18.0,21.0,22.0
04Nov2021,19:51:35,18.0,21.0,22.0
04Nov2021,19:51:36,18.0,21.0,22.0
04Nov2021,19:51:37,18.0,21.0,22.0
04Nov2021,19:51:38,18.0,21.0,22.0
04Nov2021,19:51:39,18.0,21.0,22.0
04Nov2021,19:51:40,18.0,21.0,21.0
04Nov2021,19:51:41,18.0,21.0,22.0
04Nov2021,19:51:42,18.0,21.0,22.0
04Nov2021,19:51:43,18.0,21.0,22.0
04Nov2021,19:51:44,18.0,21.0,22.0
04Nov2021,19:51:45,18.0,21.0,21.0
04Nov2021,19:51:46,18.0,21.0,21.0
04Nov2021,19:51:47,18.0,21.0,21.0
04Nov2021,19:51:48,18.0,21.0,21.0
04Nov2021,19:51:49,18.0,21.0,21.0
04Nov2021,19:51:50,18.0,21.0,21.0
04Nov2021,19:51:51,18.0,21.0,21.0
04Nov2021,19:51:52,18.0,21.0,22.0
04Nov2021,19:51:53,18.0,22.0,23.0
04Nov2021,19:51:54,18.0,22.0,23.0
04Nov2021,19:51:55,17.0,22.0,23.0
04Nov2021,19:51:56,17.0,22.0,23.0
04Nov2021,19:51:57,17.0,22.0,23.0
04Nov2021,19:51:58,17.0,22.0,23.0
04Nov2021,19:51:59,17.0,22.0,23.0
04Nov2021,19:52:00,17.0,22.0,23.0
04Nov2021,19:52:01,18.0,23.0,24.0
04Nov2021,19:52:02,18.0,23.0,24.0
04Nov2021,19:52:03,18.0,23.0,24.0
04Nov2021,19:52:04,18.0,24.0,25.0
04Nov2021,19:52:05,18.0,24.0,25.0
04Nov2021,19:52:06,18.0,24.0,25.0
04Nov2021,19:52:07,18.0,24.0,25.0
04Nov2021,19:52:08,19.0,25.0,27.0
04Nov2021,19:52:09,18.0,25.0,26.0
04Nov2021,19:52:10,18.0,25.0,26.0
04Nov2021,19:52:11,18.0,24.0,24.0
04Nov2021,19:52:12,18.0,24.0,24.0
04Nov2021,19:52:13,18.0,23.0,24.0
04Nov2021,19:52:14,18.0,23.0,24.0
04Nov2021,19:52:15,18.0,23.0,23.0
04Nov2021,19:52:16,18.0,23.0,23.0
04Nov2021,19:52:17,18.0,22.0,23.0
04Nov2021,19:52:18,18.0,22.0,23.0
04Nov2021,19:52:19,18.0,22.0,23.0
04Nov2021,19:52:20,18.0,21.0,22.0
04Nov2021,19:52:21,18.0,21.0,22.0
04Nov2021,19:52:22,18.0,21.0,21.0
04Nov2021,19:52:23,18.0,21.0,22.0
04Nov2021,19:52:24,18.0,21.0,22.0
04Nov2021,19:52:25,18.0,20.0,20.0
04Nov2021,19:52:26,18.0,20.0,20.0
04Nov2021,19:52:27,17.0,20.0,20.0
04Nov2021,19:52:28,17.0,20.0,20.0
04Nov2021,19:52:29,17.0,20.0,20.0
04Nov2021,19:52:30,17.0,20.0,20.0
04Nov2021,19:52:31,18.0,20.0,21.0
04Nov2021,19:52:32,18.0,20.0,21.0
04Nov2021,19:52:33,18.0,20.0,21.0
04Nov2021,19:52:34,18.0,20.0,21.0
04Nov2021,19:52:35,18.0,20.0,21.0
04Nov2021,19:52:36,18.0,21.0,23.0
04Nov2021,19:52:37,18.0,21.0,23.0
04Nov2021,19:52:38,18.0,21.0,23.0
04Nov2021,19:52:39,17.0,21.0,23.0
04Nov2021,19:52:40,17.0,21.0,23.0
04Nov2021,19:52:41,17.0,21.0,22.0
04Nov2021,19:52:42,17.0,21.0,22.0
04Nov2021,19:52:43,17.0,21.0,22.0
04Nov2021,19:52:44,17.0,21.0,22.0
04Nov2021,19:52:45,17.0,22.0,24.0
04Nov2021,19:52:46,17.0,23.0,24.0
04Nov2021,19:52:47,17.0,23.0,24.0
04Nov2021,19:52:48,17.0,23.0,24.0
04Nov2021,19:52:49,17.0,23.0,24.0
04Nov2021,19:52:50,18.0,23.0,24.0
04Nov2021,19:52:51,18.0,23.0,24.0
04Nov2021,19:52:52,18.0,23.0,24.0
04Nov2021,19:52:53,17.0,22.0,22.0
04Nov2021,19:52:54,17.0,22.0,22.0
04Nov2021,19:52:55,16.0,22.0,22.0
04Nov2021,19:52:56,16.0,22.0,22.0
04Nov2021,19:52:57,16.0,21.0,21.0
04Nov2021,19:52:58,16.0,21.0,21.0
04Nov2021,19:52:59,16.0,21.0,21.0
04Nov2021,19:53:00,16.0,21.0,21.0
04Nov2021,19:53:01,16.0,21.0,21.0
04Nov2021,19:53:02,16.0,21.0,21.0
04Nov2021,19:53:03,16.0,21.0,21.0
04Nov2021,19:53:04,14.0,19.0,19.0
04Nov2021,19:53:05,14.0,19.0,19.0
04Nov2021,19:53:06,14.0,19.0,19.0
04Nov2021,19:53:07,14.0,19.0,19.0
04Nov2021,19:53:08,14.0,19.0,19.0
04Nov2021,19:53:09,15.0,20.0,20.0
04Nov2021,19:53:10,15.0,20.0,20.0
04Nov2021,19:53:11,15.0,19.0,19.0
04Nov2021,19:53:12,15.0,19.0,19.0
04Nov2021,19:53:13,15.0,20.0,20.0
04Nov2021,19:53:14,15.0,20.0,20.0
04Nov2021,19:53:15,16.0,21.0,21.0
04Nov2021,19:53:16,17.0,22.0,22.0
04Nov2021,19:53:17,17.0,22.0,22.0
04Nov2021,19:53:18,17.0,21.0,21.0
04Nov2021,19:53:19,17.0,21.0,21.0
04Nov2021,19:53:20,17.0,21.0,21.0
04Nov2021,19:53:21,17.0,21.0,21.0
04Nov2021,19:53:22,17.0,22.0,22.0
04Nov2021,19:53:23,17.0,21.0,21.0
04Nov2021,19:53:24,17.0,21.0,21.0
04Nov2021,19:53:25,17.0,21.0,21.0
04Nov2021,19:53:26,17.0,21.0,21.0
04Nov2021,19:53:27,16.0,20.0,20.0
04Nov2021,19:53:28,16.0,20.0,20.0
04Nov2021,19:53:29,16.0,21.0,21.0
04Nov2021,19:53:30,16.0,21.0,21.0
04Nov2021,19:53:31,16.0,21.0,21.0
04Nov2021,19:53:32,16.0,20.0,21.0
04Nov2021,19:53:33,16.0,20.0,21.0
04Nov2021,19:53:34,16.0,20.0,20.0
04Nov2021,19:53:35,16.0,20.0,20.0
04Nov2021,19:53:36,15.0,20.0,20.0
04Nov2021,19:53:37,16.0,20.0,21.0
04Nov2021,19:53:38,16.0,20.0,21.0
04Nov2021,19:53:39,16.0,20.0,21.0
04Nov2021,19:53:40,16.0,20.0,21.0
04Nov2021,19:53:41,17.0,20.0,21.0
04Nov2021,19:53:42,17.0,20.0,21.0
04Nov2021,19:53:43,16.0,20.0,21.0
04Nov2021,19:53:44,16.0,19.0,21.0
04Nov2021,19:53:45,16.0,19.0,21.0
04Nov2021,19:53:46,17.0,20.0,21.0
04Nov2021,19:53:47,17.0,20.0,21.0
04Nov2021,19:53:48,17.0,20.0,21.0
04Nov2021,19:53:49,17.0,20.0,21.0
04Nov2021,19:53:50,17.0,20.0,21.0
04Nov2021,19:53:51,17.0,20.0,21.0
04Nov2021,19:53:52,18.0,22.0,22.0
04Nov2021,19:53:53,18.0,22.0,22.0
04Nov2021,19:53:54,18.0,22.0,22.0
04Nov2021,19:53:55,18.0,22.0,22.0
04Nov2021,19:53:56,18.0,22.0,22.0
04Nov2021,19:53:57,18.0,22.0,23.0
04Nov2021,19:53:58,18.0,22.0,23.0
04Nov2021,19:53:59,17.0,21.0,22.0
04Nov2021,19:54:00,16.0,20.0,21.0
04Nov2021,19:54:01,16.0,20.0,21.0
04Nov2021,19:54:02,16.0,21.0,21.0
04Nov2021,19:54:03,16.0,21.0,21.0
04Nov2021,19:54:04,16.0,21.0,22.0
04Nov2021,19:54:05,16.0,21.0,22.0
04Nov2021,19:54:06,17.0,21.0,22.0
04Nov2021,19:54:07,16.0,20.0,21.0
04Nov2021,19:54:08,16.0,20.0,21.0
04Nov2021,19:54:09,16.0,20.0,21.0
04Nov2021,19:54:10,16.0,20.0,21.0
04Nov2021,19:54:11,16.0,19.0,21.0
04Nov2021,19:54:12,16.0,19.0,21.0
04Nov2021,19:54:13,16.0,19.0,20.0
04Nov2021,19:54:14,16.0,19.0,20.0
04Nov2021,19:54:15,16.0,19.0,20.0
04Nov2021,19:54:16,16.0,19.0,21.0
04Nov2021,19:54:17,16.0,19.0,21.0
04Nov2021,19:54:18,17.0,20.0,21.0
04Nov2021,19:54:19,17.0,20.0,21.0
04Nov2021,19:54:20,18.0,21.0,22.0
04Nov2021,19:54:21,18.0,22.0,23.0
04Nov2021,19:54:22,17.0,21.0,22.0
04Nov2021,19:54:23,17.0,21.0,22.0
04Nov2021,19:54:24,17.0,21.0,22.0
04Nov2021,19:54:25,18.0,21.0,23.0
04Nov2021,19:54:26,18.0,21.0,23.0
04Nov2021,19:54:27,18.0,22.0,24.0
04Nov2021,19:54:28,18.0,22.0,23.0
04Nov2021,19:54:29,18.0,22.0,23.0
04Nov2021,19:54:30,17.0,22.0,24.0
04Nov2021,19:54:31,17.0,22.0,24.0
04Nov2021,19:54:32,17.0,22.0,23.0
04Nov2021,19:54:33,17.0,22.0,23.0
04Nov2021,19:54:34,17.0,22.0,23.0
04Nov2021,19:54:35,17.0,22.0,23.0
04Nov2021,19:54:36,17.0,22.0,23.0
04Nov2021,19:54:37,16.0,21.0,22.0
04Nov2021,19:54:38,16.0,21.0,22.0
04Nov2021,19:54:39,16.0,22.0,22.0
04Nov2021,19:54:40,16.0,22.0,23.0
04Nov2021,19:54:41,16.0,22.0,22.0
04Nov2021,19:54:42,17.0,23.0,23.0
04Nov2021,19:54:43,17.0,23.0,24.0
04Nov2021,19:54:44,17.0,23.0,23.0
04Nov2021,19:54:45,17.0,23.0,23.0
04Nov2021,19:54:46,18.0,23.0,23.0
04Nov2021,19:54:47,18.0,23.0,23.0
04Nov2021,19:54:48,17.0,23.0,23.0
04Nov2021,19:54:49,17.0,22.0,22.0
04Nov2021,19:54:50,17.0,23.0,23.0
04Nov2021,19:54:51,17.0,23.0,23.0
04Nov2021,19:54:52,16.0,22.0,22.0
04Nov2021,19:54:53,16.0,21.0,21.0
04Nov2021,19:54:54,16.0,21.0,21.0
04Nov2021,19:54:55,17.0,22.0,22.0
04Nov2021,19:54:56,17.0,22.0,22.0
04Nov2021,19:54:57,17.0,22.0,22.0
04Nov2021,19:54:58,17.0,22.0,22.0
04Nov2021,19:54:59,16.0,22.0,22.0
04Nov2021,19:55:00,16.0,22.0,22.0
04Nov2021,19:55:01,16.0,22.0,22.0
04Nov2021,19:55:02,17.0,23.0,23.0
04Nov2021,19:55:03,17.0,23.0,23.0
04Nov2021,19:55:04,17.0,22.0,22.0
04Nov2021,19:55:05,17.0,22.0,22.0
04Nov2021,19:55:06,17.0,23.0,23.0
04Nov2021,19:55:07,17.0,23.0,23.0
04Nov2021,19:55:08,17.0,23.0,23.0
04Nov2021,19:55:09,18.0,23.0,23.0
04Nov2021,19:55:10,18.0,23.0,23.0
04Nov2021,19:55:11,19.0,24.0,24.0
04Nov2021,19:55:12,19.0,24.0,24.0
04Nov2021,19:55:13,19.0,23.0,24.0
04Nov2021,19:55:14,19.0,23.0,24.0
04Nov2021,19:55:15,19.0,24.0,24.0
04Nov2021,19:55:16,19.0,23.0,23.0
04Nov2021,19:55:17,19.0,23.0,23.0
04Nov2021,19:55:18,19.0,23.0,23.0
04Nov2021,19:55:19,19.0,23.0,23.0
04Nov2021,19:55:20,19.0,23.0,23.0
04Nov2021,19:55:21,19.0,23.0,23.0
04Nov2021,19:55:22,19.0,23.0,23.0
04Nov2021,19:55:23,19.0,23.0,23.0
04Nov2021,19:55:24,19.0,23.0,23.0
04Nov2021,19:55:25,18.0,22.0,22.0
04Nov2021,19:55:26,18.0,22.0,22.0
04Nov2021,19:55:27,18.0,21.0,21.0
04Nov2021,19:55:28,17.0,20.0,20.0
04Nov2021,19:55:29,16.0,20.0,20.0
04Nov2021,19:55:30,17.0,20.0,21.0
04Nov2021,19:55:31,17.0,20.0,21.0
04Nov2021,19:55:32,17.0,21.0,21.0
04Nov2021,19:55:33,16.0,20.0,20.0
04Nov2021,19:55:34,17.0,20.0,20.0
04Nov2021,19:55:35,17.0,20.0,20.0
04Nov2021,19:55:36,17.0,20.0,21.0
04Nov2021,19:55:37,17.0,20.0,21.0
04Nov2021,19:55:38,17.0,20.0,20.0
04Nov2021,19:55:39,17.0,20.0,21.0
04Nov2021,19:55:40,17.0,20.0,21.0
04Nov2021,19:55:41,17.0,20.0,21.0
04Nov2021,19:55:42,17.0,20.0,21.0
04Nov2021,19:55:43,18.0,21.0,21.0
04Nov2021,19:55:44,18.0,21.0,21.0
04Nov2021,19:55:45,18.0,22.0,22.0
04Nov2021,19:55:46,18.0,22.0,22.0
04Nov2021,19:55:47,18.0,22.0,22.0
04Nov2021,19:55:48,18.0,23.0,24.0
04Nov2021,19:55:49,18.0,23.0,24.0
04Nov2021,19:55:50,18.0,22.0,23.0
04Nov2021,19:55:51,18.0,22.0,23.0
04Nov2021,19:55:52,18.0,22.0,23.0
04Nov2021,19:55:53,18.0,22.0,24.0
04Nov2021,19:55:54,18.0,22.0,24.0
04Nov2021,19:55:55,18.0,22.0,24.0
04Nov2021,19:55:56,18.0,22.0,24.0
04Nov2021,19:55:57,17.0,20.0,22.0
04Nov2021,19:55:58,17.0,20.0,22.0
04Nov2021,19:55:59,17.0,21.0,22.0
04Nov2021,19:56:00,18.0,21.0,23.0
04Nov2021,19:56:01,18.0,21.0,23.0
04Nov2021,19:56:02,17.0,21.0,23.0
04Nov2021,19:56:03,17.0,21.0,23.0
04Nov2021,19:56:04,17.0,21.0,23.0
04Nov2021,19:56:05,17.0,21.0,23.0
04Nov2021,19:56:06,17.0,20.0,21.0
04Nov2021,19:56:07,15.0,19.0,20.0
04Nov2021,19:56:08,15.0,19.0,20.0
04Nov2021,19:56:09,15.0,19.0,20.0
04Nov2021,19:56:10,15.0,19.0,20.0
04Nov2021,19:56:11,15.0,19.0,19.0
04Nov2021,19:56:12,15.0,19.0,19.0
04Nov2021,19:56:13,15.0,18.0,18.0
04Nov2021,19:56:14,15.0,20.0,20.0
04Nov2021,19:56:15,15.0,20.0,20.0
04Nov2021,19:56:16,15.0,20.0,20.0
04Nov2021,19:56:17,15.0,20.0,20.0
04Nov2021,19:56:18,15.0,20.0,21.0
04Nov2021,19:56:19,15.0,20.0,21.0
04Nov2021,19:56:20,15.0,19.0,20.0
04Nov2021,19:56:21,15.0,19.0,20.0
04Nov2021,19:56:22,15.0,18.0,20.0
04Nov2021,19:56:23,15.0,18.0,20.0
04Nov2021,19:56:24,16.0,19.0,21.0
04Nov2021,19:56:25,16.0,19.0,22.0
04Nov2021,19:56:26,16.0,19.0,22.0
04Nov2021,19:56:27,16.0,19.0,21.0
04Nov2021,19:56:28,16.0,19.0,21.0
04Nov2021,19:56:29,16.0,20.0,22.0
04Nov2021,19:56:30,17.0,20.0,22.0
04Nov2021,19:56:31,17.0,20.0,22.0
04Nov2021,19:56:32,17.0,19.0,21.0
04Nov2021,19:56:33,17.0,19.0,21.0
04Nov2021,19:56:34,17.0,20.0,22.0
04Nov2021,19:56:35,17.0,20.0,22.0
04Nov2021,19:56:36,16.0,19.0,20.0
04Nov2021,19:56:37,16.0,20.0,21.0
04Nov2021,19:56:38,16.0,20.0,21.0
04Nov2021,19:56:39,18.0,21.0,22.0
04Nov2021,19:56:40,18.0,21.0,22.0
04Nov2021,19:56:41,18.0,22.0,23.0
04Nov2021,19:56:42,18.0,22.0,23.0
04Nov2021,19:56:43,19.0,22.0,22.0
04Nov2021,19:56:44,19.0,22.0,22.0
04Nov2021,19:56:45,18.0,21.0,21.0
04Nov2021,19:56:46,18.0,21.0,21.0
04Nov2021,19:56:47,18.0,21.0,21.0
04Nov2021,19:56:48,18.0,22.0,22.0
04Nov2021,19:56:49,18.0,22.0,22.0
04Nov2021,19:56:50,18.0,22.0,22.0
04Nov2021,19:56:51,18.0,21.0,21.0
04Nov2021,19:56:52,18.0,22.0,22.0
04Nov2021,19:56:53,18.0,22.0,22.0
04Nov2021,19:56:54,18.0,22.0,22.0
04Nov2021,19:56:55,17.0,21.0,21.0
04Nov2021,19:56:56,17.0,20.0,21.0
04Nov2021,19:56:57,17.0,21.0,22.0
04Nov2021,19:56:58,17.0,21.0,21.0
04Nov2021,19:56:59,16.0,21.0,21.0
04Nov2021,19:57:00,15.0,21.0,21.0
04Nov2021,19:57:01,15.0,21.0,22.0
04Nov2021,19:57:02,15.0,21.0,22.0
04Nov2021,19:57:03,14.0,20.0,20.0
04Nov2021,19:57:04,15.0,21.0,22.0
04Nov2021,19:57:05,15.0,21.0,22.0
04Nov2021,19:57:06,16.0,22.0,23.0
04Nov2021,19:57:07,16.0,22.0,23.0
04Nov2021,19:57:08,16.0,22.0,22.0
04Nov2021,19:57:09,16.0,22.0,22.0
04Nov2021,19:57:10,16.0,22.0,22.0
04Nov2021,19:57:11,16.0,22.0,22.0
04Nov2021,19:57:12,16.0,22.0,22.0
04Nov2021,19:57:13,16.0,21.0,21.0
04Nov2021,19:57:14,16.0,21.0,21.0
04Nov2021,19:57:15,17.0,21.0,21.0
04Nov2021,19:57:16,16.0,21.0,21.0
04Nov2021,19:57:17,16.0,21.0,21.0
04Nov2021,19:57:18,17.0,21.0,21.0
04Nov2021,19:57:19,17.0,21.0,21.0
04Nov2021,19:57:20,16.0,19.0,19.0
04Nov2021,19:57:21,16.0,19.0,19.0
04Nov2021,19:57:22,16.0,18.0,18.0
04Nov2021,19:57:23,17.0,19.0,19.0
04Nov2021,19:57:24,17.0,19.0,19.0
04Nov2021,19:57:25,16.0,19.0,19.0
04Nov2021,19:57:26,15.0,18.0,19.0
04Nov2021,19:57:27,16.0,18.0,19.0
04Nov2021,19:57:28,16.0,19.0,19.0
04Nov2021,19:57:29,16.0,19.0,20.0
04Nov2021,19:57:30,18.0,22.0,23.0
04Nov2021,19:57:31,17.0,23.0,23.0
04Nov2021,19:57:32,18.0,24.0,25.0
04Nov2021,19:57:33,17.0,22.0,24.0
04Nov2021,19:57:34,17.0,23.0,25.0
04Nov2021,19:57:35,17.0,23.0,25.0
04Nov2021,19:57:36,17.0,23.0,24.0
04Nov2021,19:57:37,17.0,23.0,24.0
04Nov2021,19:57:38,17.0,23.0,25.0
04Nov2021,19:57:39,17.0,23.0,25.0
04Nov2021,19:57:40,17.0,23.0,25.0
04Nov2021,19:57:41,17.0,23.0,25.0
04Nov2021,19:57:42,17.0,23.0,24.0
04Nov2021,19:57:43,16.0,21.0,23.0
04Nov2021,19:57:44,16.0,21.0,23.0
04Nov2021,19:57:45,17.0,21.0,23.0
04Nov2021,19:57:46,17.0,21.0,23.0
04Nov2021,19:57:47,17.0,21.0,23.0
04Nov2021,19:57:48,17.0,21.0,23.0
04Nov2021,19:57:49,18.0,21.0,22.0
04Nov2021,19:57:50,18.0,22.0,23.0
04Nov2021,19:57:51,18.0,22.0,23.0
04Nov2021,19:57:52,18.0,22.0,23.0
04Nov2021,19:57:53,18.0,22.0,23.0
04Nov2021,19:57:54,18.0,22.0,23.0
04Nov2021,19:57:55,18.0,22.0,23.0
04Nov2021,19:57:56,18.0,23.0,23.0
04Nov2021,19:57:57,17.0,22.0,22.0
04Nov2021,19:57:58,17.0,22.0,22.0
04Nov2021,19:57:59,18.0,23.0,23.0
04Nov2021,19:58:00,18.0,23.0,23.0
