Datum,Zeit,PM10,PM25,PM100
23Oct2021,22:44:51,7.0,9.0,10.0
23Oct2021,22:44:52,7.0,9.0,9.0
23Oct2021,22:44:53,7.0,8.0,9.0
23Oct2021,22:44:54,7.0,8.0,9.0
23Oct2021,22:44:55,7.0,9.0,10.0
23Oct2021,22:44:56,7.0,9.0,10.0
23Oct2021,22:44:57,8.0,10.0,11.0
23Oct2021,22:44:58,8.0,10.0,11.0
23Oct2021,22:44:59,8.0,10.0,11.0
23Oct2021,22:45:00,8.0,10.0,11.0
23Oct2021,22:45:01,8.0,10.0,10.0
23Oct2021,22:45:02,8.0,10.0,11.0
23Oct2021,22:45:03,8.0,10.0,11.0
23Oct2021,22:45:04,8.0,10.0,11.0
23Oct2021,22:45:05,8.0,10.0,11.0
23Oct2021,22:45:06,8.0,10.0,10.0
23Oct2021,22:45:07,8.0,10.0,10.0
23Oct2021,22:45:08,8.0,10.0,10.0
23Oct2021,22:45:09,9.0,10.0,10.0
23Oct2021,22:45:10,9.0,10.0,10.0
23Oct2021,22:45:11,9.0,11.0,11.0
23Oct2021,22:45:12,9.0,11.0,11.0
23Oct2021,22:45:13,9.0,11.0,11.0
23Oct2021,22:45:14,9.0,11.0,11.0
23Oct2021,22:45:15,9.0,11.0,11.0
23Oct2021,22:45:16,10.0,12.0,12.0
23Oct2021,22:45:17,10.0,12.0,12.0
23Oct2021,22:45:18,10.0,12.0,12.0
23Oct2021,22:45:19,10.0,12.0,12.0
23Oct2021,22:45:20,10.0,12.0,12.0
23Oct2021,22:45:21,9.0,11.0,11.0
23Oct2021,22:45:22,9.0,11.0,11.0
23Oct2021,22:45:23,10.0,13.0,13.0
23Oct2021,22:45:24,10.0,13.0,13.0
23Oct2021,22:45:25,10.0,13.0,13.0
23Oct2021,22:45:26,10.0,13.0,13.0
23Oct2021,22:45:27,9.0,12.0,12.0
23Oct2021,22:45:28,9.0,11.0,11.0
23Oct2021,22:45:29,9.0,11.0,11.0
23Oct2021,22:45:30,9.0,11.0,11.0
23Oct2021,22:45:31,9.0,11.0,11.0
23Oct2021,22:45:32,9.0,11.0,11.0
23Oct2021,22:45:33,9.0,11.0,11.0
23Oct2021,22:45:34,9.0,11.0,11.0
23Oct2021,22:45:35,9.0,11.0,11.0
23Oct2021,22:45:36,10.0,11.0,12.0
23Oct2021,22:45:37,10.0,11.0,12.0
23Oct2021,22:45:38,9.0,10.0,11.0
23Oct2021,22:45:39,9.0,10.0,11.0
23Oct2021,22:45:40,9.0,10.0,11.0
23Oct2021,22:45:41,9.0,9.0,10.0
23Oct2021,22:45:42,9.0,9.0,10.0
23Oct2021,22:45:43,9.0,10.0,11.0
23Oct2021,22:45:44,10.0,11.0,12.0
23Oct2021,22:45:45,10.0,11.0,12.0
23Oct2021,22:45:46,10.0,11.0,12.0
23Oct2021,22:45:47,10.0,11.0,12.0
23Oct2021,22:45:48,10.0,12.0,12.0
23Oct2021,22:45:49,10.0,12.0,12.0
23Oct2021,22:45:50,10.0,12.0,12.0
23Oct2021,22:45:51,10.0,12.0,12.0
23Oct2021,22:45:52,10.0,11.0,12.0
23Oct2021,22:45:53,10.0,12.0,12.0
23Oct2021,22:45:54,10.0,12.0,12.0
23Oct2021,22:45:55,10.0,12.0,12.0
23Oct2021,22:45:56,10.0,12.0,12.0
23Oct2021,22:45:57,9.0,12.0,12.0
23Oct2021,22:45:58,9.0,12.0,12.0
23Oct2021,22:45:59,8.0,11.0,11.0
23Oct2021,22:46:00,8.0,10.0,10.0
23Oct2021,22:46:01,8.0,10.0,10.0
23Oct2021,22:46:02,9.0,11.0,11.0
23Oct2021,22:46:03,9.0,11.0,11.0
23Oct2021,22:46:04,9.0,11.0,11.0
23Oct2021,22:46:05,9.0,11.0,11.0
23Oct2021,22:46:06,10.0,12.0,12.0
23Oct2021,22:46:07,10.0,12.0,12.0
23Oct2021,22:46:08,10.0,12.0,12.0
23Oct2021,22:46:09,9.0,11.0,11.0
23Oct2021,22:46:10,9.0,11.0,11.0
23Oct2021,22:46:11,9.0,11.0,11.0
23Oct2021,22:46:12,8.0,10.0,10.0
23Oct2021,22:46:13,8.0,9.0,9.0
23Oct2021,22:46:14,9.0,10.0,10.0
23Oct2021,22:46:15,9.0,10.0,10.0
23Oct2021,22:46:16,9.0,11.0,11.0
23Oct2021,22:46:17,9.0,11.0,11.0
23Oct2021,22:46:18,9.0,10.0,10.0
23Oct2021,22:46:19,9.0,10.0,10.0
23Oct2021,22:46:20,8.0,10.0,10.0
23Oct2021,22:46:21,7.0,9.0,10.0
23Oct2021,22:46:22,7.0,9.0,10.0
23Oct2021,22:46:23,7.0,9.0,10.0
23Oct2021,22:46:24,7.0,9.0,10.0
23Oct2021,22:46:25,7.0,9.0,10.0
23Oct2021,22:46:26,7.0,9.0,10.0
23Oct2021,22:46:27,9.0,10.0,11.0
23Oct2021,22:46:28,8.0,10.0,11.0
23Oct2021,22:46:29,8.0,10.0,11.0
23Oct2021,22:46:30,8.0,10.0,11.0
23Oct2021,22:46:31,8.0,10.0,11.0
23Oct2021,22:46:32,8.0,10.0,11.0
23Oct2021,22:46:33,8.0,10.0,11.0
23Oct2021,22:46:34,8.0,11.0,11.0
23Oct2021,22:46:35,9.0,11.0,13.0
23Oct2021,22:46:36,9.0,11.0,13.0
23Oct2021,22:46:37,9.0,12.0,13.0
23Oct2021,22:46:38,9.0,12.0,13.0
23Oct2021,22:46:39,9.0,12.0,13.0
23Oct2021,22:46:40,9.0,12.0,13.0
23Oct2021,22:46:41,9.0,11.0,12.0
23Oct2021,22:46:42,9.0,12.0,12.0
23Oct2021,22:46:43,9.0,12.0,12.0
23Oct2021,22:46:44,10.0,13.0,13.0
23Oct2021,22:46:45,10.0,13.0,13.0
23Oct2021,22:46:46,10.0,13.0,14.0
23Oct2021,22:46:47,10.0,13.0,14.0
23Oct2021,22:46:48,10.0,13.0,14.0
23Oct2021,22:46:49,10.0,13.0,14.0
23Oct2021,22:46:50,10.0,13.0,13.0
23Oct2021,22:46:51,10.0,12.0,13.0
23Oct2021,22:46:52,10.0,12.0,13.0
23Oct2021,22:46:53,9.0,11.0,11.0
23Oct2021,22:46:54,9.0,11.0,11.0
23Oct2021,22:46:55,9.0,11.0,11.0
23Oct2021,22:46:56,8.0,10.0,10.0
23Oct2021,22:46:57,8.0,10.0,10.0
23Oct2021,22:46:58,8.0,10.0,10.0
23Oct2021,22:46:59,9.0,11.0,11.0
23Oct2021,22:47:00,8.0,10.0,11.0
23Oct2021,22:47:01,8.0,10.0,11.0
23Oct2021,22:47:02,8.0,9.0,10.0
23Oct2021,22:47:03,8.0,9.0,10.0
23Oct2021,22:47:04,8.0,10.0,10.0
23Oct2021,22:47:05,9.0,11.0,12.0
23Oct2021,22:47:06,9.0,11.0,12.0
23Oct2021,22:47:07,9.0,11.0,12.0
23Oct2021,22:47:08,8.0,10.0,11.0
23Oct2021,22:47:09,8.0,10.0,11.0
23Oct2021,22:47:10,8.0,10.0,11.0
23Oct2021,22:47:11,9.0,11.0,12.0
23Oct2021,22:47:12,9.0,11.0,13.0
23Oct2021,22:47:13,9.0,11.0,13.0
23Oct2021,22:47:14,8.0,10.0,11.0
23Oct2021,22:47:15,8.0,10.0,11.0
23Oct2021,22:47:16,8.0,9.0,11.0
23Oct2021,22:47:17,8.0,9.0,11.0
23Oct2021,22:47:18,8.0,10.0,11.0
23Oct2021,22:47:19,8.0,10.0,12.0
23Oct2021,22:47:20,8.0,10.0,12.0
23Oct2021,22:47:21,8.0,10.0,11.0
23Oct2021,22:47:22,8.0,10.0,11.0
23Oct2021,22:47:23,8.0,10.0,11.0
23Oct2021,22:47:24,8.0,10.0,11.0
23Oct2021,22:47:25,8.0,10.0,11.0
23Oct2021,22:47:26,9.0,11.0,11.0
23Oct2021,22:47:27,9.0,11.0,11.0
23Oct2021,22:47:28,9.0,11.0,11.0
23Oct2021,22:47:29,10.0,12.0,12.0
23Oct2021,22:47:30,9.0,12.0,12.0
23Oct2021,22:47:31,9.0,12.0,12.0
23Oct2021,22:47:32,10.0,12.0,12.0
23Oct2021,22:47:33,10.0,12.0,13.0
23Oct2021,22:47:34,10.0,12.0,13.0
23Oct2021,22:47:35,10.0,11.0,12.0
23Oct2021,22:47:36,10.0,11.0,12.0
23Oct2021,22:47:37,10.0,11.0,12.0
23Oct2021,22:47:38,10.0,11.0,12.0
23Oct2021,22:47:39,9.0,10.0,11.0
23Oct2021,22:47:40,9.0,10.0,11.0
23Oct2021,22:47:41,9.0,10.0,11.0
23Oct2021,22:47:42,9.0,10.0,11.0
23Oct2021,22:47:43,9.0,10.0,11.0
23Oct2021,22:47:44,9.0,9.0,10.0
23Oct2021,22:47:45,9.0,9.0,10.0
23Oct2021,22:47:46,8.0,9.0,10.0
23Oct2021,22:47:47,8.0,9.0,10.0
23Oct2021,22:47:48,9.0,9.0,10.0
23Oct2021,22:47:49,9.0,10.0,11.0
23Oct2021,22:47:50,9.0,10.0,11.0
23Oct2021,22:47:51,9.0,10.0,10.0
23Oct2021,22:47:52,9.0,10.0,10.0
23Oct2021,22:47:53,9.0,10.0,10.0
23Oct2021,22:47:54,9.0,10.0,10.0
23Oct2021,22:47:55,8.0,10.0,10.0
23Oct2021,22:47:56,8.0,10.0,10.0
23Oct2021,22:47:57,9.0,11.0,11.0
23Oct2021,22:47:58,9.0,11.0,11.0
23Oct2021,22:47:59,10.0,12.0,12.0
23Oct2021,22:48:00,10.0,12.0,12.0
23Oct2021,22:48:01,10.0,12.0,12.0
23Oct2021,22:48:02,10.0,12.0,12.0
23Oct2021,22:48:03,10.0,12.0,12.0
23Oct2021,22:48:04,9.0,11.0,11.0
23Oct2021,22:48:05,9.0,11.0,11.0
23Oct2021,22:48:06,9.0,11.0,11.0
23Oct2021,22:48:07,9.0,11.0,11.0
23Oct2021,22:48:08,10.0,12.0,12.0
23Oct2021,22:48:09,10.0,11.0,11.0
23Oct2021,22:48:10,9.0,11.0,11.0
23Oct2021,22:48:11,9.0,11.0,11.0
23Oct2021,22:48:12,9.0,11.0,11.0
23Oct2021,22:48:13,9.0,11.0,11.0
23Oct2021,22:48:14,8.0,9.0,10.0
23Oct2021,22:48:15,8.0,9.0,10.0
23Oct2021,22:48:16,8.0,9.0,9.0
23Oct2021,22:48:17,9.0,9.0,10.0
23Oct2021,22:48:18,9.0,9.0,10.0
23Oct2021,22:48:19,9.0,9.0,10.0
23Oct2021,22:48:20,9.0,9.0,10.0
23Oct2021,22:48:21,9.0,10.0,11.0
23Oct2021,22:48:22,9.0,10.0,11.0
23Oct2021,22:48:23,9.0,11.0,11.0
23Oct2021,22:48:24,9.0,11.0,11.0
23Oct2021,22:48:25,8.0,10.0,10.0
23Oct2021,22:48:26,8.0,11.0,11.0
23Oct2021,22:48:27,8.0,11.0,11.0
23Oct2021,22:48:28,8.0,11.0,11.0
23Oct2021,22:48:29,8.0,11.0,11.0
23Oct2021,22:48:30,9.0,11.0,11.0
23Oct2021,22:48:31,10.0,12.0,12.0
23Oct2021,22:48:32,10.0,12.0,12.0
23Oct2021,22:48:33,10.0,13.0,13.0
23Oct2021,22:48:34,10.0,13.0,13.0
23Oct2021,22:48:35,10.0,14.0,14.0
23Oct2021,22:48:36,10.0,14.0,14.0
23Oct2021,22:48:37,10.0,15.0,15.0
23Oct2021,22:48:38,9.0,13.0,13.0
23Oct2021,22:48:39,9.0,13.0,13.0
23Oct2021,22:48:40,10.0,13.0,13.0
23Oct2021,22:48:41,10.0,13.0,13.0
23Oct2021,22:48:42,9.0,12.0,12.0
23Oct2021,22:48:43,9.0,12.0,12.0
23Oct2021,22:48:44,9.0,12.0,12.0
23Oct2021,22:48:45,9.0,12.0,12.0
23Oct2021,22:48:46,10.0,13.0,13.0
23Oct2021,22:48:47,10.0,13.0,13.0
23Oct2021,22:48:48,10.0,13.0,13.0
23Oct2021,22:48:49,10.0,13.0,13.0
23Oct2021,22:48:50,10.0,13.0,13.0
23Oct2021,22:48:51,10.0,13.0,13.0
23Oct2021,22:48:52,10.0,13.0,13.0
23Oct2021,22:48:53,10.0,12.0,12.0
23Oct2021,22:48:54,10.0,12.0,12.0
23Oct2021,22:48:55,10.0,12.0,12.0
23Oct2021,22:48:56,10.0,13.0,14.0
23Oct2021,22:48:57,10.0,13.0,14.0
23Oct2021,22:48:58,10.0,13.0,14.0
23Oct2021,22:48:59,10.0,13.0,14.0
23Oct2021,22:49:00,10.0,12.0,13.0
23Oct2021,22:49:01,10.0,12.0,14.0
23Oct2021,22:49:02,10.0,12.0,14.0
23Oct2021,22:49:03,11.0,13.0,14.0
23Oct2021,22:49:04,11.0,13.0,14.0
23Oct2021,22:49:05,11.0,13.0,14.0
23Oct2021,22:49:06,11.0,13.0,14.0
23Oct2021,22:49:07,10.0,12.0,13.0
23Oct2021,22:49:08,10.0,12.0,14.0
23Oct2021,22:49:09,10.0,12.0,14.0
23Oct2021,22:49:10,10.0,12.0,14.0
23Oct2021,22:49:11,10.0,12.0,14.0
23Oct2021,22:49:12,10.0,12.0,13.0
23Oct2021,22:49:13,10.0,12.0,13.0
23Oct2021,22:49:14,10.0,11.0,12.0
23Oct2021,22:49:15,10.0,11.0,12.0
23Oct2021,22:49:16,10.0,11.0,12.0
23Oct2021,22:49:17,10.0,12.0,13.0
23Oct2021,22:49:18,10.0,12.0,13.0
23Oct2021,22:49:19,10.0,12.0,12.0
23Oct2021,22:49:20,10.0,12.0,12.0
23Oct2021,22:49:21,10.0,11.0,12.0
23Oct2021,22:49:22,10.0,12.0,13.0
23Oct2021,22:49:23,10.0,12.0,13.0
23Oct2021,22:49:24,11.0,13.0,14.0
23Oct2021,22:49:25,11.0,13.0,14.0
23Oct2021,22:49:26,11.0,13.0,13.0
23Oct2021,22:49:27,11.0,12.0,13.0
23Oct2021,22:49:28,11.0,12.0,13.0
23Oct2021,22:49:29,11.0,13.0,13.0
23Oct2021,22:49:30,11.0,13.0,13.0
23Oct2021,22:49:31,11.0,12.0,13.0
23Oct2021,22:49:32,11.0,12.0,13.0
23Oct2021,22:49:33,10.0,12.0,13.0
23Oct2021,22:49:34,10.0,12.0,13.0
23Oct2021,22:49:35,11.0,12.0,13.0
23Oct2021,22:49:36,10.0,12.0,12.0
23Oct2021,22:49:37,10.0,12.0,12.0
23Oct2021,22:49:38,10.0,11.0,11.0
23Oct2021,22:49:39,10.0,11.0,11.0
23Oct2021,22:49:40,10.0,11.0,11.0
23Oct2021,22:49:41,10.0,11.0,11.0
23Oct2021,22:49:42,10.0,11.0,11.0
23Oct2021,22:49:43,10.0,11.0,11.0
23Oct2021,22:49:44,10.0,11.0,11.0
23Oct2021,22:49:45,10.0,11.0,11.0
23Oct2021,22:49:46,10.0,11.0,11.0
23Oct2021,22:49:47,10.0,11.0,11.0
23Oct2021,22:49:48,10.0,11.0,11.0
23Oct2021,22:49:49,11.0,11.0,11.0
23Oct2021,22:49:50,11.0,11.0,11.0
23Oct2021,22:49:51,11.0,12.0,12.0
23Oct2021,22:49:52,10.0,12.0,12.0
23Oct2021,22:49:53,10.0,12.0,12.0
23Oct2021,22:49:54,10.0,12.0,12.0
23Oct2021,22:49:55,10.0,12.0,12.0
23Oct2021,22:49:56,10.0,12.0,12.0
23Oct2021,22:49:57,10.0,12.0,12.0
23Oct2021,22:49:58,10.0,12.0,12.0
23Oct2021,22:49:59,10.0,12.0,12.0
23Oct2021,22:50:00,9.0,11.0,11.0
23Oct2021,22:50:01,9.0,10.0,10.0
23Oct2021,22:50:02,9.0,10.0,10.0
23Oct2021,22:50:03,8.0,11.0,11.0
23Oct2021,22:50:04,9.0,12.0,12.0
23Oct2021,22:50:05,9.0,11.0,11.0
23Oct2021,22:50:06,9.0,11.0,11.0
23Oct2021,22:50:07,9.0,11.0,11.0
23Oct2021,22:50:08,9.0,11.0,11.0
23Oct2021,22:50:09,9.0,11.0,11.0
23Oct2021,22:50:10,9.0,11.0,11.0
23Oct2021,22:50:11,9.0,11.0,11.0
23Oct2021,22:50:12,9.0,11.0,11.0
23Oct2021,22:50:13,9.0,11.0,11.0
23Oct2021,22:50:14,9.0,11.0,11.0
23Oct2021,22:50:15,8.0,10.0,10.0
23Oct2021,22:50:16,8.0,10.0,10.0
23Oct2021,22:50:17,8.0,10.0,11.0
23Oct2021,22:50:18,8.0,10.0,11.0
23Oct2021,22:50:19,9.0,11.0,12.0
23Oct2021,22:50:20,9.0,11.0,12.0
23Oct2021,22:50:21,8.0,10.0,11.0
23Oct2021,22:50:22,9.0,11.0,12.0
23Oct2021,22:50:23,9.0,11.0,12.0
23Oct2021,22:50:24,9.0,11.0,12.0
23Oct2021,22:50:25,9.0,11.0,12.0
23Oct2021,22:50:26,9.0,12.0,12.0
23Oct2021,22:50:27,9.0,12.0,12.0
23Oct2021,22:50:28,9.0,12.0,12.0
23Oct2021,22:50:29,9.0,12.0,13.0
23Oct2021,22:50:30,10.0,13.0,14.0
23Oct2021,22:50:31,10.0,13.0,14.0
23Oct2021,22:50:32,10.0,13.0,14.0
23Oct2021,22:50:33,10.0,13.0,13.0
23Oct2021,22:50:34,10.0,13.0,14.0
23Oct2021,22:50:35,10.0,13.0,14.0
23Oct2021,22:50:36,10.0,13.0,13.0
23Oct2021,22:50:37,10.0,13.0,13.0
23Oct2021,22:50:38,10.0,12.0,13.0
23Oct2021,22:50:39,10.0,12.0,13.0
23Oct2021,22:50:40,9.0,12.0,12.0
23Oct2021,22:50:41,9.0,12.0,12.0
23Oct2021,22:50:42,9.0,11.0,12.0
23Oct2021,22:50:43,9.0,12.0,12.0
23Oct2021,22:50:44,9.0,12.0,12.0
23Oct2021,22:50:45,10.0,12.0,13.0
23Oct2021,22:50:46,10.0,12.0,13.0
23Oct2021,22:50:47,10.0,13.0,13.0
23Oct2021,22:50:48,10.0,13.0,13.0
23Oct2021,22:50:49,10.0,12.0,13.0
23Oct2021,22:50:50,10.0,12.0,13.0
23Oct2021,22:50:51,10.0,12.0,13.0
23Oct2021,22:50:52,10.0,12.0,13.0
23Oct2021,22:50:53,10.0,12.0,13.0
23Oct2021,22:50:54,9.0,11.0,12.0
23Oct2021,22:50:55,9.0,11.0,12.0
23Oct2021,22:50:56,9.0,11.0,12.0
23Oct2021,22:50:57,10.0,12.0,13.0
23Oct2021,22:50:58,10.0,12.0,13.0
23Oct2021,22:50:59,10.0,12.0,13.0
23Oct2021,22:51:00,10.0,12.0,13.0
23Oct2021,22:51:01,10.0,12.0,13.0
23Oct2021,22:51:02,10.0,12.0,13.0
23Oct2021,22:51:03,9.0,11.0,12.0
23Oct2021,22:51:04,9.0,11.0,11.0
23Oct2021,22:51:05,9.0,11.0,11.0
23Oct2021,22:51:06,9.0,11.0,11.0
23Oct2021,22:51:07,9.0,11.0,11.0
23Oct2021,22:51:08,10.0,11.0,11.0
23Oct2021,22:51:09,10.0,11.0,11.0
23Oct2021,22:51:10,9.0,11.0,11.0
23Oct2021,22:51:11,9.0,12.0,12.0
23Oct2021,22:51:12,9.0,12.0,12.0
23Oct2021,22:51:13,9.0,12.0,12.0
23Oct2021,22:51:14,9.0,12.0,12.0
23Oct2021,22:51:15,9.0,12.0,12.0
23Oct2021,22:51:16,9.0,12.0,12.0
23Oct2021,22:51:17,9.0,12.0,12.0
23Oct2021,22:51:18,10.0,12.0,12.0
23Oct2021,22:51:19,10.0,12.0,12.0
23Oct2021,22:51:20,10.0,12.0,12.0
23Oct2021,22:51:21,10.0,12.0,12.0
23Oct2021,22:51:22,9.0,12.0,12.0
23Oct2021,22:51:23,9.0,12.0,12.0
23Oct2021,22:51:24,10.0,12.0,12.0
23Oct2021,22:51:25,9.0,13.0,13.0
23Oct2021,22:51:26,10.0,13.0,13.0
23Oct2021,22:51:27,10.0,13.0,13.0
23Oct2021,22:51:28,10.0,13.0,13.0
23Oct2021,22:51:29,10.0,12.0,12.0
23Oct2021,22:51:30,10.0,12.0,12.0
23Oct2021,22:51:31,10.0,13.0,13.0
23Oct2021,22:51:32,10.0,13.0,13.0
23Oct2021,22:51:33,10.0,13.0,13.0
23Oct2021,22:51:34,9.0,12.0,12.0
23Oct2021,22:51:35,9.0,12.0,12.0
23Oct2021,22:51:36,9.0,12.0,12.0
23Oct2021,22:51:37,9.0,12.0,12.0
23Oct2021,22:51:38,9.0,12.0,12.0
23Oct2021,22:51:39,9.0,12.0,12.0
23Oct2021,22:51:40,9.0,12.0,12.0
23Oct2021,22:51:41,9.0,12.0,12.0
23Oct2021,22:51:42,9.0,12.0,12.0
23Oct2021,22:51:43,9.0,12.0,12.0
23Oct2021,22:51:44,9.0,12.0,12.0
23Oct2021,22:51:45,9.0,11.0,11.0
23Oct2021,22:51:46,9.0,11.0,11.0
23Oct2021,22:51:47,9.0,11.0,11.0
23Oct2021,22:51:48,9.0,11.0,11.0
23Oct2021,22:51:49,9.0,11.0,11.0
23Oct2021,22:51:50,9.0,11.0,11.0
23Oct2021,22:51:51,9.0,11.0,11.0
23Oct2021,22:51:52,10.0,11.0,11.0
23Oct2021,22:51:53,10.0,11.0,11.0
23Oct2021,22:51:54,10.0,12.0,12.0
23Oct2021,22:51:55,10.0,12.0,13.0
23Oct2021,22:51:56,10.0,12.0,12.0
23Oct2021,22:51:57,10.0,12.0,12.0
23Oct2021,22:51:58,10.0,12.0,12.0
23Oct2021,22:51:59,10.0,12.0,12.0
23Oct2021,22:52:00,10.0,12.0,12.0
23Oct2021,22:52:01,10.0,12.0,12.0
23Oct2021,22:52:02,10.0,12.0,12.0
23Oct2021,22:52:03,10.0,12.0,12.0
23Oct2021,22:52:04,10.0,12.0,13.0
23Oct2021,22:52:05,10.0,12.0,13.0
23Oct2021,22:52:06,10.0,12.0,13.0
23Oct2021,22:52:07,10.0,12.0,13.0
23Oct2021,22:52:08,10.0,12.0,13.0
23Oct2021,22:52:09,9.0,11.0,12.0
23Oct2021,22:52:10,9.0,11.0,12.0
23Oct2021,22:52:11,8.0,11.0,12.0
23Oct2021,22:52:12,8.0,11.0,12.0
23Oct2021,22:52:13,8.0,11.0,12.0
23Oct2021,22:52:14,8.0,11.0,12.0
23Oct2021,22:52:15,9.0,13.0,13.0
23Oct2021,22:52:16,9.0,13.0,14.0
23Oct2021,22:52:17,8.0,12.0,13.0
23Oct2021,22:52:18,8.0,13.0,13.0
23Oct2021,22:52:19,8.0,13.0,13.0
23Oct2021,22:52:20,9.0,13.0,14.0
23Oct2021,22:52:21,10.0,14.0,15.0
23Oct2021,22:52:22,9.0,14.0,14.0
23Oct2021,22:52:23,9.0,14.0,14.0
23Oct2021,22:52:24,9.0,14.0,14.0
23Oct2021,22:52:25,9.0,14.0,14.0
23Oct2021,22:52:26,8.0,13.0,13.0
23Oct2021,22:52:27,8.0,13.0,13.0
23Oct2021,22:52:28,8.0,13.0,13.0
23Oct2021,22:52:29,9.0,12.0,12.0
23Oct2021,22:52:30,10.0,12.0,12.0
23Oct2021,22:52:31,10.0,12.0,12.0
23Oct2021,22:52:32,8.0,11.0,11.0
23Oct2021,22:52:33,8.0,11.0,11.0
23Oct2021,22:52:34,8.0,10.0,10.0
23Oct2021,22:52:35,8.0,10.0,10.0
